newsgroup,message_id_hash,replacement_char_count,nb_body_length,matched_similarity,shuffled_similarity
no.alt.arkiv,af2b1d23de21552d,2,344,0.9833106753840201,0.15525222436597602
no.alt.arkiv,b20dd2143aae2bf1,2,1354,0.9863262067440727,0.2673633647888344
no.alt.arkiv,ceb0a7dbde39e4f5,1,2344,0.996378229433697,0.2243348803959602
no.alt.arkiv,d6edb14733abd26b,2,1003,0.9878735051748149,0.2244980343993232
no.alt.arkiv,d7175aeecf51ed91,2,1239,0.9818578967952505,0.2312630597680028
no.alt.arkiv,d782f5d234eab191,2,287,0.9796520513904678,0.1452984353535202
no.alt.arkiv,e77b4ec59183a742,2,709,0.9846719216853353,0.28264664662285954
no.alt.arkiv,e8112e327306af1a,2,625,0.9814197598818442,0.18495646756797315
no.alt.arkiv,f3132fd6c1ec631a,2,730,0.9843304558363675,0.21850948856141728
no.alt.arkiv,f3d86e3861508c8e,2,1132,0.9861801448561526,0.16971906317723537
no.alt.arkiv,f8f263f7507097c0,2,2979,0.9837877517901926,0.21964757992695824
no.alt.arkiv,f96dab251d04b617,2,2087,0.9851649787588441,0.2180782532739932
no.alt.arkiv,fbd1fad6b76a370e,2,522,0.9846427082457582,0.19148703658523006
no.alt.arkiv,fc91f18491baee56,2,946,0.9871378108678397,0.414321396466988
no.alt.config,051bfa92a01a12be,4,112,0.9544869901674711,0.3185144974481721
no.alt.config,0b1abddc496e0486,5,338,0.902981651892928,0.3049922569987965
no.alt.config,0ca1751bf9bffb27,2,75,0.9513872833601906,0.25826008149239327
no.alt.config,2120492f88e2a99a,6,280,0.9562512806266943,0.38235404164795206
no.alt.config,294fef60a6784e99,5,416,0.9815980202236912,0.2271111475153463
no.alt.config,2d442280836f3221,6,564,0.9921059391104831,0.21222930388630856
no.alt.config,32ef962bafa61421,5,379,0.9615677203233588,0.38352508547779457
no.alt.config,340c0d57fa28bfd9,3,230,0.9748209869816368,0.27850409950810323
no.alt.config,3b65fa195ecc9e81,8,618,0.983243240831321,0.27060140743011557
no.alt.config,40855fe007a6c498,5,601,0.9803228530666819,0.23953643130890873
no.alt.config,46b8563fe010be48,15,471,0.9501595973257075,0.21336666503451965
no.alt.config,49cf931c6b07c50a,1,268,0.987314243398652,0.15708416631892996
no.alt.config,4a0e4bddd3b2524b,1,181,0.9918503167161866,0.4020391528117604
no.alt.config,4c9db227f09decb8,4,305,0.9576616980152879,0.3784799780404167
no.alt.config,5127a9ca772df464,5,460,0.9880918896761952,0.35407106568284297
no.alt.config,553a366ccc94a490,17,1384,0.9856338491214032,0.2647538792263752
no.alt.config,612c9350f7752173,2,465,0.9915875139200762,0.21979865262069506
no.alt.config,65254cc6cf4438be,10,924,0.986560232758468,0.37238352151195464
no.alt.config,6683448395261ca6,5,470,0.994065607059374,0.23427885750816815
no.alt.config,68a8e813215d152e,5,812,0.9947494831555639,0.3095580634481902
no.alt.config,6921cd274b2f0196,11,566,0.9689452234808535,0.30831788506227664
no.alt.config,6ae594d53eddc3d8,32,1085,0.9664641891811953,0.15735430817964227
no.alt.config,a791ef942d5a4ec2,3,642,0.9869137723600775,0.4393590568637864
no.alt.config,aeaa4ce1a53c7816,16,1010,0.9714918020269596,0.22281480247240446
no.alt.config,b3be9072e6c16ee2,5,1011,0.9869668422954266,0.16881131369527508
no.alt.config,bb359defa41e4f01,2,350,0.9902966416844697,0.23336101149397884
no.alt.config,c69ff29484e605cc,8,1155,0.9961156397069839,0.12147024076564598
no.alt.config,cbae3d798bf7e236,5,694,0.9801326745609032,0.3276973535259099
no.alt.config,d2068eb70a27ec59,11,628,0.9724530892501838,0.6208559714306036
no.alt.config,d9b991df469c03c4,5,470,0.9678793999793377,0.3937979587661494
no.alt.config,dbd465fc46ee68ce,18,695,0.9640743318705725,0.287636840186834
no.alt.config,e377be3922a4abbb,16,715,0.8780009741681132,0.4732468622708443
no.alt.config,e3b7ea51c7757212,9,557,0.9198376600201131,0.2527414147550138
no.alt.config,e486764f98f73563,3,425,0.9920689272124981,0.20765223443354938
no.alt.config,e55116455a871e9e,3,218,0.9591853526029757,0.21607905027383403
no.alt.config,eb1da8a2e256f51a,17,948,0.9714907332728691,0.3862683017480636
no.alt.config,f284d98892d9a41f,13,733,0.9817101108810781,0.17223553065880107
no.alt.config,f5fff86e043b4d34,3,1012,0.9936413308966163,0.3434346061709623
no.alt.config,f835371a89057ae6,1,274,0.9876194755584058,0.1995268415920355
no.alt.config,f86cc10c32caa6fb,23,1410,0.9806360102875854,0.34442444763955815
no.alt.config,f8d6f4391624bc68,6,846,0.9826917061211219,0.296732529077052
no.alt.config,fc4dc2310ed070cb,39,2822,0.988298120040582,0.2111533751738696
no.alt.diskusjoner,0233867a4866c9bd,2,256,0.9830389075400638,0.17140426283350493
no.alt.diskusjoner,0e2ba4c49b721369,16,935,0.9802682158016357,0.3925491941006895
