newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.litteratur,no.reiser,1408,972,106,0.04661389621811785
no.alt.radio_tv.irma1000,no.nuug,209,83,13,0.04659498207885305
no.news.diverse,no.tegnsett,1726,184,85,0.04657534246575343
no.stortinget,no.student.nett,599,300,40,0.046565774155995346
no.it.emacs,no.kjemi,281,663,42,0.04656319290465632
no.hobby.diverse,no.prat.politikk,270,382,29,0.04654895666131621
no.norsk.fagord,no.pressemeldinger.diskusjon,105,30,6,0.046511627906976744
no.lisp,no.psykologi,203,405,27,0.04647160068846816
no.alt.motorsykler,no.elektronikk,1688,1510,142,0.046465968586387435
no.marked.jobb,no.musikk.gitar,1996,1047,135,0.04642365887207703
no.alt.mat,no.audio,1172,2277,153,0.04641990291262136
no.alkohol,no.medisin,1064,514,70,0.046419098143236075
no.alt.mat.drikke,no.kjemi,420,663,48,0.0463768115942029
no.lisp,no.mac,203,2597,124,0.04633781763826607
no.alt.mat.drikke,no.radio-tv,420,1319,77,0.04632972322503008
no.mail.drift,no.uninett.skole,373,395,34,0.04632152588555858
no.alt.frustrasjoner,no.sykkel,3039,756,168,0.04631927212572374
no.embnet,no.marked.jobb,218,1996,98,0.046313799621928164
no.alt.gledesutbrudd,no.marked.jobb,1620,1996,160,0.046296296296296294
no.havforskning,no.org.efn.diskusjon,344,357,31,0.04626865671641791
no.perl,no.tele,385,1538,85,0.046245919477693145
no.alkohol,no.lisp,1064,203,56,0.046242774566473986
no.marked.jobb,no.ms-windows,1996,2258,188,0.046237088047220855
no.radio_tv,no.unix,583,1069,73,0.04623179227359088
no.alt.god.jul,no.religion,459,1104,69,0.04618473895582329
no.media,no.typografi,96,176,12,0.046153846153846156
no.biz.annonser,no.film,1415,2416,169,0.04614964500273075
no.multimedia,no.vitser,1241,3340,202,0.04612925325416762
no.alt.mat,no.bil,1172,1461,116,0.04608661104489471
no.alt.tegneserier,no.tegnsett,906,184,48,0.046065259117082535
no.alt.mat,no.mail.drift,1172,373,68,0.046039268788083954
no.media,no.prat.seksualitet,96,336,19,0.04600484261501211
no.alkohol,no.mac,1064,2597,161,0.046
no.alt.config,no.radio_tv,327,583,40,0.04597701149425287
no.alt.diskusjoner,no.havforskning,2182,344,111,0.04596273291925466
no.alt.mat.drikke,no.mail.diverse,420,900,58,0.04595879556259905
no.alkohol,no.pc,1064,5333,281,0.04594506213211249
no.mac,no.unix,2597,1069,161,0.045934379457917264
no.alt.motorsykler,no.audio,1688,2277,174,0.045898179899762595
no.biz.diskusjoner,no.org.efn.diskusjon,190,357,24,0.045889101338432124
no.pressemeldinger.diskusjon,no.spill.sjakk,30,84,5,0.045871559633027525
no.norsk,no.skole.diverse,1808,224,89,0.04580545548121462
no.it.emacs,no.prat.politikk,281,382,29,0.04574132492113565
no.uninett.skole,no.unix,395,1069,64,0.045714285714285714
no.prat.politikk,no.pressemeldinger.diskusjon,382,30,18,0.04568527918781726
no.litteratur,no.sport.diverse,1408,1362,121,0.04567761419403549
no.net,no.uninett.skole,1071,395,64,0.0456490727532097
no.alt.mat.drikke,no.prat.politikk,420,382,35,0.04563233376792699
no.marked.jobb,no.norsk,1996,1808,166,0.04562946673996701
no.alt.katter,no.alt.motorsykler,535,1688,97,0.045625587958607716
no.norsk.fagord,no.www,105,560,29,0.04559748427672956
no.embnet,no.uninett.diverse,218,149,16,0.045584045584045586
no.alt.katter,no.news.drift,535,314,37,0.04556650246305419
no.psykologi,no.sources.list,405,31,19,0.045563549160671464
no.kryptografi,no.perl,212,385,26,0.04553415061295972
no.alt.mat.drikke,no.norsk,420,1808,97,0.045518535898639134
no.psykologi,no.radio_tv,405,583,43,0.0455026455026455
no.alt.mat,no.mac,1172,2597,164,0.04549237170596394
no.norsk,no.www,1808,560,103,0.045474613686534215
no.org.isoc-no,no.uninett.katalog,26,20,2,0.045454545454545456
no.stortinget,no.tegnsett,599,184,34,0.04539385847797063
no.jus,no.www,1720,560,99,0.0453920220082531
no.marked.jobb,no.unix,1996,1069,133,0.04536152796725784
no.c,no.radio-tv,940,1319,98,0.04534937528921795
no.hobby.diverse,no.www,270,560,36,0.04534005037783375
no.hobby.diverse,no.medisin,270,514,34,0.04533333333333334
no.ai,no.biz.diskusjoner,179,190,16,0.0453257790368272
no.medisin,no.skole.diverse,514,224,32,0.0453257790368272
no.irc,no.psykologi,1348,405,76,0.04531902206320811
no.jus,no.perl,1720,385,91,0.0451837140019861
no.alt.config,no.sport.diverse,327,1362,73,0.04517326732673267
no.alt.config,no.havforskning,327,344,29,0.045171339563862926
no.elektronikk,no.spill,1510,2771,185,0.045166015625
no.alt.god.jul,no.mac,459,2597,132,0.04514363885088919
no.tegnsett,no.uninett.skole,184,395,25,0.04512635379061372
no.alkohol,no.bil,1064,1461,109,0.0451158940397351
no.alt.katter,no.radio-tv,535,1319,80,0.04509582863585118
no.radio_tv,no.stortinget,583,599,51,0.04509283819628647
no.biz.diskusjoner,no.mail.diverse,190,900,47,0.045062320230105465
no.news.drift,no.religion,314,1104,61,0.0449521002210759
no.alt.katter,no.alt.radio_tv.irma1000,535,209,32,0.0449438202247191
no.prat.ufo,no.pressemeldinger.diskusjon,133,30,7,0.04487179487179487
no.bolig,no.ef,608,510,48,0.044859813084112146
no.typografi,no.x,176,220,17,0.044854881266490766
no.alt.mat.drikke,no.net,420,1071,64,0.04484933426769446
no.pc,no.sport.diverse,5333,1362,287,0.04478776529338327
no.alkohol,no.alt.flame,1064,2346,146,0.044730392156862746
no.alt.arkiv,no.news.drift,130,314,19,0.04470588235294118
no.alt.frustrasjoner,no.www,3039,560,154,0.04470246734397678
no.alt.flame,no.irc,2346,1348,158,0.04468325791855204
no.film,no.unix,2416,1069,149,0.044664268585131894
no.havforskning,no.marked.jobb,344,1996,100,0.044642857142857144
no.prat.politikk,no.prat.ufo,382,133,22,0.04462474645030426
no.alt.katter,no.litteratur,535,1408,83,0.044623655913978495
no.musikk,no.tele,3425,1538,212,0.04462218480319933
no.alt.tegneserier,no.psykologi,906,405,56,0.04462151394422311
no.general,no.telepost,5597,403,256,0.04456824512534819
no.alt.gledesutbrudd,no.alt.radio_tv.irma1000,1620,209,78,0.04454597372929754
no.alt.gledesutbrudd,no.medisin,1620,514,91,0.04454233969652472
no.alt.diskusjoner,no.it.emacs,2182,281,105,0.044529262086514
no.org.efn.diskusjon,no.student.nett,357,300,28,0.04451510333863275
no.alt.mat,no.spill,1172,2771,168,0.044503311258278146
no.marked.data,no.radio-tv,6029,1319,313,0.04449182658137882
no.religion,no.spill,1104,2771,165,0.0444743935309973
no.alt.tegneserier,no.unix,906,1069,84,0.044420941300899
no.alt.config,no.radio-tv,327,1319,70,0.044416243654822336
no.alt.irc-treff,no.news.drift,227,314,23,0.0444015444015444
no.alt.gledesutbrudd,no.telepost,1620,403,86,0.04439855446566856
no.film,no.reiser,2416,972,144,0.04438964241676942
no.psykologi,no.uninett.skole,405,395,34,0.044386422976501305
no.alt.katter,no.embnet,535,218,32,0.044382801664355064
no.alt.pompelog,no.c,143,940,46,0.044358727097396335
no.alt.flame,no.net,2346,1071,145,0.04431540342298289
no.ef,no.prat.narkotika,510,315,35,0.04430379746835443
no.litteratur,no.unix,1408,1069,105,0.04426644182124789
no.alt.flame,no.alt.mat,2346,1172,149,0.044226773523300685
no.prat.politikk,no.radio-tv,382,1319,72,0.04419889502762431
no.alt.mat.drikke,no.unix,420,1069,63,0.04417952314165498
no.linux,no.org.efn.diskusjon,2858,357,136,0.0441701851250406
no.it.diverse,no.news.diverse,260,1726,84,0.04416403785488959
no.alt.gledesutbrudd,no.lisp,1620,203,77,0.0441008018327606
no.eunet.hjelp,no.nuug,225,83,13,0.04406779661016949
no.biz.annonser,no.norsk,1415,1808,136,0.04405571752510528
no.religion,no.sport.diverse,1104,1362,104,0.04403048264182896
no.news.diverse,no.vit.diverse,1726,196,81,0.043997827267789245
no.biz.nettilbydere,no.net,258,1071,56,0.04399057344854674
no.it.diverse,no.media,260,96,15,0.04398826979472141
no.mail.drift,no.musikk,373,3425,160,0.0439802089059923
no.alt.mat.drikke,no.litteratur,420,1408,77,0.04397487150199886
no.marked.diskusjon,no.prat.ufo,57,133,8,0.04395604395604396
no.multimedia,no.tegnsett,1241,184,60,0.04395604395604396
no.org.isoc-no,no.standard,26,69,4,0.04395604395604396
no.org.isoc-no,no.uninett.hjelp,26,69,4,0.04395604395604396
no.biz.nettilbydere,no.prat.seksualitet,258,336,25,0.043936731107205626
no.ai,no.havforskning,179,344,22,0.043912175648702596
no.c,no.eunet.hjelp,940,225,49,0.04390681003584229
no.prat.politikk,no.test,382,1211,67,0.043905635648754916
no.bolig,no.elektronikk,608,1510,89,0.04386397240019714
no.alt.mat,no.alt.radio_tv.irma1000,1172,209,58,0.04383975812547241
no.ai,no.nuug,179,83,11,0.043824701195219126
no.alt.mat,no.ms-windows,1172,2258,144,0.04382227632379793
no.net,no.prat.politikk,1071,382,61,0.04382183908045977
no.mail.diverse,no.vitser,900,3340,178,0.04382077794190054
no.alkohol,no.elektronikk,1064,1510,108,0.043795620437956206
no.alt.arkiv,no.alt.diskusjoner,130,2182,97,0.04379232505643341
no.film,no.ms-windows,2416,2258,196,0.04376953997320232
no.mail.drift,no.typografi,373,176,23,0.043726235741444866
no.alt.mat,no.psykologi,1172,405,66,0.04367968232958306
no.biz.nettilbydere,no.vit.diverse,258,196,19,0.04367816091954023
no.alt.frustrasjoner,no.telepost,3039,403,144,0.043662825955124315
no.spill,no.tele,2771,1538,180,0.04359409057883265
no.perl,no.prat.politikk,385,382,32,0.04353741496598639
no.alt.config,no.eunet.hjelp,327,225,23,0.043478260869565216
no.org.efn.diskusjon,no.student.samfund,357,147,21,0.043478260869565216
no.multimedia,no.typografi,1241,176,59,0.04344624447717231
no.alt.mat.drikke,no.mail.drift,420,373,33,0.04342105263157895
no.eunet.hjelp,no.tegnsett,225,184,17,0.04336734693877551
no.sport.diverse,no.sport.fotball,1362,372,72,0.04332129963898917
no.ai,no.alt.diskusjoner,179,2182,98,0.04330534688466637
no.havforskning,no.telepost,344,403,31,0.04329608938547486
no.news.diverse,no.sykkel,1726,756,103,0.04329550231189575
no.alt.frustrasjoner,no.prat.seksualitet,3039,336,140,0.04327666151468315
no.sources.list,no.telepost,31,403,18,0.04326923076923077
no.marked.bolig,no.marked.jobb,538,1996,105,0.043227665706051875
no.reiser,no.tele,972,1538,104,0.043225270157938485
no.jus,no.kryptografi,1720,212,80,0.04319654427645788
no.stortinget,no.unix,599,1069,69,0.043151969981238276
no.alt.tegneserier,no.biz.annonser,906,1415,96,0.043146067415730335
no.pc,no.religion,5333,1104,266,0.043104845243882674
no.biz.nettilbydere,no.norsk.fagord,258,105,15,0.04310344827586207
no.student.nett,no.tegnsett,300,184,20,0.04310344827586207
no.it.diverse,no.typografi,260,176,18,0.0430622009569378
no.lisp,no.norsk,203,1808,83,0.04304979253112033
no.mac,no.news.drift,2597,314,120,0.04299534217126478
no.perl,no.uninett.diverse,385,149,22,0.04296875
no.alt.mat,no.prat.politikk,1172,382,64,0.042953020134228186
no.alt.frustrasjoner,no.perl,3039,385,141,0.042948522692659155
no.linux,no.radio-tv,2858,1319,172,0.04294631710362047
no.bolig,no.embnet,608,218,34,0.04292929292929293
no.havforskning,no.standard,344,69,17,0.04292929292929293
no.kjemi,no.kryptografi,663,212,36,0.04290822407628129
no.jus,no.uninett.skole,1720,395,87,0.042899408284023666
no.mail.diverse,no.marked.data,900,6029,285,0.042895845875978326
no.prat.seksualitet,no.skole.diverse,336,224,23,0.04283054003724395
no.alt.arkiv,no.org.efn.diskusjon,130,357,20,0.042826552462526764
no.mail.drift,no.prat.politikk,373,382,31,0.04281767955801105
no.biz.annonser,no.sport.diverse,1415,1362,114,0.04280886218550507
no.uninett.diverse,no.unix,149,1069,50,0.04280821917808219
no.radio_tv,no.vitser,583,3340,161,0.04279638490164806
no.marked.bil,no.tele,875,1538,99,0.04278305963699222
no.alkohol,no.audio,1064,2277,137,0.04275905118601748
no.alt.mat,no.marked,1172,8022,377,0.04275830781444936
no.alt.motorsykler,no.marked.bil,1688,875,105,0.04271765663140765
no.alt.diskusjoner,no.perl,2182,385,105,0.042648253452477664
no.c,no.psykologi,940,405,55,0.04263565891472868
no.havforskning,no.norsk,344,1808,88,0.04263565891472868
no.alt.mat.drikke,no.news.drift,420,314,30,0.04261363636363636
no.alt.flame,no.religion,2346,1104,141,0.04261106074342702
no.alt.katter,no.uninett.skole,535,395,38,0.042600896860986545
no.alt.gledesutbrudd,no.biz.annonser,1620,1415,124,0.042597045688766745
no.embnet,no.mac,218,2597,115,0.04259259259259259
no.alt.diskusjoner,no.sykkel,2182,756,120,0.042583392476934
no.mail.diverse,no.student.nett,900,300,49,0.04257167680278019
no.ef,no.typografi,510,176,28,0.0425531914893617
no.typografi,no.uninett.hjelp,176,69,10,0.0425531914893617
no.alt.gledesutbrudd,no.marked.data,1620,6029,312,0.04252419244922993
no.it.emacs,no.tex,281,87,15,0.042492917847025496
no.alt.katter,no.mail.drift,535,373,37,0.04247990815154994
no.alt.irc-treff,no.alt.mat,227,1172,57,0.042473919523099854
no.reiser,no.stortinget,972,599,64,0.042468480424684804
no.audio,no.lisp,2277,203,101,0.042454812946616224
no.alt.motorsykler,no.news.diverse,1688,1726,139,0.042442748091603054
no.psykologi,no.unix,405,1069,60,0.042432814710042434
no.alt.god.jul,no.musikk,459,3425,158,0.042404723564143855
no.alt.katter,no.c,535,940,60,0.04240282685512368
no.linux,no.www,2858,560,139,0.04239097285757853
no.alt.mat,no.elektronikk,1172,1510,109,0.04236300038865138
no.bibsys,no.c,69,940,41,0.042355371900826444
no.musikk.gitar,no.psykologi,1047,405,59,0.04235463029432879
no.embnet,no.eunet.hjelp,218,225,18,0.042352941176470586
no.alt.mat.drikke,no.x,420,220,26,0.04234527687296417
no.it.emacs,no.radio-tv,281,1319,65,0.04234527687296417
no.linux,no.x,2858,220,125,0.04232983406705046
no.alt.mat,no.it.emacs,1172,281,59,0.04232424677187949
no.multimedia,no.perl,1241,385,66,0.04230769230769231
no.student.samfund,no.uninett.skole,147,395,22,0.04230769230769231
no.ai,no.alt.gledesutbrudd,179,1620,73,0.042294322132097335
no.marked,no.musikk.gitar,8022,1047,368,0.042293989196644066
no.alt.arkiv,no.alt.fan.de-lillos,130,117,10,0.04219409282700422
no.ef,no.reiser,510,972,60,0.04219409282700422
no.hobby.diverse,no.skole.diverse,270,224,20,0.04219409282700422
no.alt.motorsykler,no.alt.tegneserier,1688,906,105,0.04218561671353958
no.linux,no.musikk.gitar,2858,1047,158,0.04216706698692287
no.jus,no.tegnsett,1720,184,77,0.0421455938697318
no.mail.drift,no.vit.diverse,373,196,23,0.04212454212454213
no.news.drift,no.radio-tv,314,1319,66,0.042118698149329926
no.alt.arkiv,no.uninett.drift,130,68,8,0.042105263157894736
no.alt.gledesutbrudd,no.sykkel,1620,756,96,0.042105263157894736
no.embnet,no.stortinget,218,599,33,0.042091836734693876
no.jus,no.prat.seksualitet,1720,336,83,0.04206791687785099
no.irc,no.www,1348,560,77,0.042053522665210265
no.alt.config,no.litteratur,327,1408,70,0.042042042042042045
no.alt.tegneserier,no.marked,906,8022,360,0.04201680672268908
no.it.diverse,no.perl,260,385,26,0.0420032310177706
no.alt.god.jul,no.radio_tv,459,583,42,0.042
no.mac,no.org.efn.diskusjon,2597,357,119,0.04197530864197531
no.alt.flame,no.ef,2346,510,115,0.04195549069682598
no.stortinget,no.vit.diverse,599,196,32,0.04193971166448231
no.alt.katter,no.bolig,535,608,46,0.041932543299908843
no.alt.mat.drikke,no.stortinget,420,599,41,0.041922290388548056
no.irc,no.x,1348,220,63,0.04186046511627907
no.alt.mat.drikke,no.irc,420,1348,71,0.041838538597525045
no.film,no.stortinget,2416,599,121,0.041810642709053214
no.telepost,no.uninett.skole,403,395,32,0.04177545691906005
no.radio_tv,no.tele,583,1538,85,0.04174852652259332
no.alt.radio-tv.irma-1000,no.marked.jobb,202,1996,88,0.04170616113744076
no.c,no.ms-windows,940,2258,128,0.04169381107491857
no.alt.arkiv,no.alt.gledesutbrudd,130,1620,70,0.041666666666666664
no.alt.katter,no.biz.diskusjoner,535,190,29,0.041666666666666664
no.alt.katter,no.prat.narkotika,535,315,34,0.041666666666666664
no.alt.mat,no.telepost,1172,403,63,0.041666666666666664
no.hobby.diverse,no.norsk.fagord,270,105,15,0.041666666666666664
no.jus,no.sykkel,1720,756,99,0.041649137568363484
no.alt.radio-tv.irma-1000,no.audio,202,2277,99,0.04159663865546218
no.biz.annonser,no.c,1415,940,94,0.04157452454666077
no.alt.mat.drikke,no.elektronikk,420,1510,77,0.04155423637344846
no.ai,no.vr,179,97,11,0.04150943396226415
no.alt.diskusjoner,no.alt.irc-treff,2182,227,96,0.041504539559014265
no.alt.katter,no.net,535,1071,64,0.041504539559014265
no.alt.config,no.eunet.drift,327,125,18,0.041474654377880185
no.musikk.gitar,no.nuug,1047,83,45,0.041474654377880185
no.alt.config,no.eunet.diverse,327,100,17,0.041463414634146344
no.alt.radio_tv.irma1000,no.embnet,209,218,17,0.041463414634146344
no.mail.diverse,no.prat.politikk,900,382,51,0.041429731925264016
no.biz.nettilbydere,no.hobby.diverse,258,270,21,0.04142011834319527
no.mail.drift,no.norsk.fagord,373,105,19,0.04139433551198257
no.biz.annonser.data,no.marked.bil,534,875,56,0.04138950480413895
no.ef,no.vitser,510,3340,153,0.04138490668109278
no.marked.bil,no.marked.jobb,875,1996,114,0.041349292709466814
no.alt.gledesutbrudd,no.uninett.skole,1620,395,80,0.041343669250646
no.media,no.pressemeldinger.diskusjon,96,30,5,0.04132231404958678
no.elektronikk,no.radio_tv,1510,583,83,0.04129353233830846
no.irc,no.reiser,1348,972,92,0.04129263913824058
no.telepost,no.tungregning,403,51,18,0.04128440366972477
no.biz.annonser,no.linux,1415,2858,169,0.04117933723196881
no.biz.nettilbydere,no.media,258,96,14,0.041176470588235294
no.radio-tv,no.sykkel,1319,756,82,0.04114400401404917
no.ef,no.student.nett,510,300,32,0.04113110539845758
no.news.diverse,no.uninett.diverse,1726,149,74,0.041088284286507494
no.alt.arkiv,no.eunet.hjelp,130,225,14,0.04105571847507331
no.c,no.eunet.drift,940,125,42,0.04105571847507331
no.alt.irc-treff,no.news.diverse,227,1726,77,0.041044776119402986
no.alkohol,no.prat.politikk,1064,382,57,0.04103671706263499
no.typografi,no.www,176,560,29,0.04101838755304102
no.kjemi,no.telepost,663,403,42,0.041015625
no.media,no.medisin,96,514,24,0.040955631399317405
no.alt.mat.drikke,no.tele,420,1538,77,0.04093567251461988
no.ai,no.c,179,940,44,0.04093023255813953
no.biz.annonser,no.litteratur,1415,1408,111,0.04092920353982301
no.jus,no.prat.narkotika,1720,315,80,0.04092071611253197
no.alt.motorsykler,no.pc,1688,5333,276,0.04091919940696812
no.alt.tegneserier,no.tele,906,1538,96,0.04088586030664395
no.alt.gledesutbrudd,no.prat.narkotika,1620,315,76,0.04088219472834857
no.alt.mat.drikke,no.havforskning,420,344,30,0.04087193460490463
no.speider,no.sport.diverse,421,1362,70,0.040863981319322826
no.alt.tegneserier,no.sport.diverse,906,1362,89,0.04084442404772832
no.irc,no.perl,1348,385,68,0.04084084084084084
no.marked.jobb,no.spill,1996,2771,187,0.0408296943231441
no.alkohol,no.marked.jobb,1064,1996,120,0.04081632653061224
no.alt.irc-treff,no.perl,227,385,24,0.04081632653061224
no.irc,no.tegnsett,1348,184,60,0.04076086956521739
no.alt.motorsykler,no.net,1688,1071,108,0.04073934364390796
no.alt.config,no.tele,327,1538,73,0.040736607142857144
no.alt.arkiv,no.net,130,1071,47,0.04072790294627383
no.embnet,no.speider,218,421,25,0.04071661237785016
no.alt.motorsykler,no.general,1688,5597,285,0.04071428571428572
no.bolig,no.marked.bil,608,875,58,0.04070175438596491
no.alt.tegneserier,no.pc,906,5333,244,0.040700583819849874
no.alt.arkiv,no.kjemi,130,663,31,0.04068241469816273
no.radio_tv,no.sport.diverse,583,1362,76,0.04066345639379347
no.alt.katter,no.tele,535,1538,81,0.04066265060240964
no.alt.flame,no.vitser,2346,3340,222,0.04062957540263543
no.alt.arkiv,no.lisp,130,203,13,0.040625
no.biz.diskusjoner,no.x,190,220,16,0.04060913705583756
no.kryptografi,no.telepost,212,403,24,0.04060913705583756
no.uninett.skole,no.x,395,220,24,0.04060913705583756
no.embnet,no.linux,218,2858,120,0.04059539918809202
no.alkohol,no.linux,1064,2858,153,0.04059432210135314
no.alt.diskusjoner,no.lisp,2182,203,93,0.04057591623036649
no.elektronikk,no.marked.bil,1510,875,93,0.04057591623036649
no.biz.annonser,no.ef,1415,510,75,0.04054054054054054
no.lisp,no.norsk.fagord,203,105,12,0.04054054054054054
no.alt.katter,no.tegnsett,535,184,28,0.04052098408104197
no.alt.radio_tv.irma1000,no.eunet.drift,209,125,13,0.040498442367601244
no.pc,no.radio_tv,5333,583,230,0.04045022863172705
no.stortinget,no.student.samfund,599,147,29,0.040446304044630406
no.alkohol,no.musikk.gitar,1064,1047,82,0.040413997042878264
no.havforskning,no.uninett.drift,344,68,16,0.04040404040404041
no.embnet,no.x,218,220,17,0.040380047505938245
no.alt.radio_tv.irma1000,no.sources.wanted,209,126,13,0.040372670807453416
no.bibsys,no.uninett.skole,69,395,18,0.04035874439461883
no.alt.pompelog,no.mail.drift,143,373,20,0.04032258064516129
no.biz.diskusjoner,no.folklore.edb,190,68,10,0.04032258064516129
no.mac,no.spill,2597,2771,208,0.040310077519379844
no.marked,no.sport.diverse,8022,1362,363,0.040239441303624876
no.alt.katter,no.havforskning,535,344,34,0.040236686390532544
no.biz.annonser.data,no.biz.diskusjoner,534,190,28,0.040229885057471264
no.net,no.student.nett,1071,300,53,0.04021244309559939
no.alt.mat,no.biz.annonser,1172,1415,100,0.04020908725371934
no.alt.katter,no.unix,535,1069,62,0.040207522697795074
no.lisp,no.stortinget,203,599,31,0.040207522697795074
no.alt.pompel-og-pilt,no.kryptografi,202,212,16,0.04020100502512563
no.havforskning,no.news.diverse,344,1726,80,0.04020100502512563
no.it.emacs,no.stortinget,281,599,34,0.04018912529550828
no.bil,no.reiser,1461,972,94,0.040188114578879865
no.marked.bil,no.ms-windows,875,2258,121,0.040172642762284196
no.biz.diskusjoner,no.uninett.hjelp,190,69,10,0.040160642570281124
no.lisp,no.prat.narkotika,203,315,20,0.040160642570281124
no.eunet.hjelp,no.net,225,1071,50,0.04012841091492777
no.alt.frustrasjoner,no.medisin,3039,514,137,0.04010538641686183
no.embnet,no.psykologi,218,405,24,0.04006677796327212
no.general,no.reiser,5597,972,253,0.04005699810006333
no.alt.katter,no.general,535,5597,236,0.04002713704206241
no.bibsys,no.folklore.overtro,69,9,3,0.04
no.mail.drift,no.uninett.hjelp,373,69,17,0.04
no.student.nett,no.x,300,220,20,0.04
no.alt.god.jul,no.sport.diverse,459,1362,70,0.03997715591090805
no.kjemi,no.www,663,560,47,0.039965986394557826
no.multimedia,no.sport.diverse,1241,1362,100,0.03995205753096284
no.ai,no.kryptografi,179,212,15,0.0398936170212766
no.news.drift,no.tungregning,314,51,14,0.039886039886039885
no.medisin,no.religion,514,1104,62,0.03984575835475578
no.it.emacs,no.religion,281,1104,53,0.03978978978978979
no.mswindow,no.radio_tv,358,583,36,0.039779005524861875
no.lisp,no.religion,203,1104,50,0.03977724741447892
no.alt.gledesutbrudd,no.tegnsett,1620,184,69,0.03976945244956772
no.marked.jobb,no.medisin,1996,514,96,0.03976801988400994
no.bolig,no.lisp,608,203,31,0.03974358974358974
no.kryptografi,no.stortinget,212,599,31,0.03974358974358974
no.alt.gledesutbrudd,no.alt.sjokolade,1620,212,70,0.039727582292849034
no.net,no.speider,1071,421,57,0.0397212543554007
no.alt.radio-tv.irma-1000,no.film,202,2416,100,0.03971405877680699
no.org.efn.diskusjon,no.radio-tv,357,1319,64,0.03970223325062035
no.marked.data,no.unix,6029,1069,271,0.03969532737659294
no.eunet.drift,no.radio_tv,125,583,27,0.039647577092511016
no.multimedia,no.uninett.diverse,1241,149,53,0.039640987284966345
no.unix,no.vitser,1069,3340,168,0.03961329875029474
no.news.drift,no.speider,314,421,28,0.039603960396039604
no.uninett.drift,no.uninett.fik,68,37,4,0.039603960396039604
no.radio_tv,no.sources.wanted,583,126,27,0.039589442815249266
no.stortinget,no.vitser,599,3340,150,0.0395882818685669
no.prat.seksualitet,no.radio-tv,336,1319,63,0.03957286432160804
no.reiser,no.religion,972,1104,79,0.039559339008512766
no.biz.nettilbydere,no.mail.drift,258,373,24,0.039538714991762765
no.litteratur,no.tele,1408,1538,112,0.03952011291460833
no.c,no.www,940,560,57,0.0395010395010395
no.psykologi,no.standard,405,69,18,0.039473684210526314
no.alt.mat,no.medisin,1172,514,64,0.03945745992601726
no.hobby.diverse,no.prat.seksualitet,270,336,23,0.03945111492281304
no.prat.narkotika,no.prat.ufo,315,133,17,0.03944315545243619
no.bil,no.norsk,1461,1808,124,0.03942766295707472
no.alkohol,no.sykkel,1064,756,69,0.03940605368360937
no.alt.tegneserier,no.it.emacs,906,281,45,0.03940455341506129
no.prat.politikk,no.unix,382,1069,55,0.03939828080229226
no.psykologi,no.typografi,405,176,22,0.03935599284436494
no.alt.arkiv,no.mail.diverse,130,900,39,0.039354187689202826
no.linux,no.religion,2858,1104,150,0.039349422875131164
no.norsk,no.perl,1808,385,83,0.03933649289099526
no.mac,no.religion,2597,1104,140,0.03931479921370402
no.alt.mat,no.lisp,1172,203,52,0.039304610733182165
no.c,no.sport.diverse,940,1362,87,0.03927765237020316
no.alt.motorsykler,no.vitser,1688,3340,190,0.03927242662257131
no.mail.drift,no.speider,373,421,30,0.03926701570680628
no.ms-windows,no.religion,2258,1104,127,0.039258114374034
no.multimedia,no.nuug,1241,83,50,0.03924646781789639
no.standard,no.uninett.fik,69,37,4,0.0392156862745098
no.uninett.fik,no.uninett.hjelp,37,69,4,0.0392156862745098
no.litteratur,no.prat.narkotika,1408,315,65,0.039203860072376355
no.biz.annonser,no.radio-tv,1415,1319,103,0.039148612694792854
no.alt.pompelog,no.uninett.diverse,143,149,11,0.03914590747330961
no.marked.jobb,no.vitser,1996,3340,201,0.03914313534566699
no.alt.mat.drikke,no.telepost,420,403,31,0.039141414141414144
no.alt.frustrasjoner,no.alt.irc-treff,3039,227,123,0.03913458479160038
no.kjemi,no.ms-windows,663,2258,110,0.03913198150124511
no.mail.drift,no.radio_tv,373,583,36,0.0391304347826087
no.elektronikk,no.hobby.diverse,1510,270,67,0.03911266783420899
no.alt.amiga,no.alt.pompelog,256,143,15,0.0390625
no.alkohol,no.mail.drift,1064,373,54,0.039045553145336226
no.kjemi,no.sport.diverse,663,1362,76,0.038994356080041044
no.folklore.edb,no.perl,68,385,17,0.0389908256880734
no.alt.mat.drikke,no.student.nett,420,300,27,0.03896103896103896
no.alt.motorsykler,no.mail.diverse,1688,900,97,0.03894018466479326
no.alt.config,no.prat.narkotika,327,315,24,0.038834951456310676
no.reiser,no.speider,972,421,52,0.03877703206562267
no.alt.god.jul,no.tegnsett,459,184,24,0.03877221324717286
no.alkohol,no.marked,1064,8022,339,0.03875614496398765
no.kjemi,no.reiser,663,972,61,0.03875476493011436
no.alt.pompel-og-pilt,no.marked.jobb,202,1996,82,0.038752362948960305
no.irc,no.uninett.skole,1348,395,65,0.03873659117997616
no.musikk,no.stortinget,3425,599,150,0.03871966959215281
no.alt.diskusjoner,no.uninett.skole,2182,395,96,0.03869407496977025
no.folklore.edb,no.it.emacs,68,281,13,0.03869047619047619
no.sources.wanted,no.stortinget,126,599,27,0.03868194842406877
no.news.diverse,no.prat.narkotika,1726,315,76,0.03867684478371501
no.norsk.fagord,no.nuug,105,83,7,0.03867403314917127
