newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.embnet,no.marked.jobb,260,2181,112,0.048089308716187204
no.bil,no.video,2153,942,142,0.04808669150016932
no.havforskning,no.linux,398,3024,157,0.04808575803981623
no.amiga,no.radio-tv,1544,2075,166,0.04807413843035042
no.alt.tegneserier,no.tele,1043,2097,144,0.04806408544726302
no.alt.radio_tv.irma1000,no.news.drift,210,379,27,0.04804270462633452
no.general,no.org.efn.diskusjon,7081,446,345,0.04803675856307435
no.bolig,no.kjemi,978,746,79,0.04802431610942249
no.irc,no.tegnsett,1475,249,79,0.04802431610942249
no.alt.god.jul,no.marked.jobb,570,2181,126,0.048
no.litteratur,no.unix,1532,1439,136,0.04797178130511464
no.havforskning,no.marked.jobb,398,2181,118,0.04794798862251117
no.norsk.fagord,no.uninett.skole,243,522,35,0.04794520547945205
no.alt.sjokolade,no.folklore.overtro,656,131,36,0.047936085219707054
no.marked.bil,no.tele,1423,2097,161,0.0479309318249479
no.news.drift,no.prat.politikk,379,1152,70,0.04791238877481177
no.hobby.diverse,no.www,817,3452,195,0.04786450662739323
no.alt.katter,no.bolig,774,978,80,0.04784688995215311
no.alt.pompel-og-pilt,no.folklore.overtro,329,131,21,0.04783599088838269
no.student.nett,no.tegnsett,452,249,32,0.04783258594917788
no.alt.katter,no.unix,774,1439,101,0.047821969696969696
no.prat.narkotika,no.uninett.diverse,527,262,36,0.04780876494023904
no.media,no.spill,734,2992,170,0.047806524184476944
no.marked.diskusjon,no.media,187,734,42,0.04778156996587031
no.biz.nettilbydere,no.perl,686,564,57,0.04777870913663034
no.student.samfund,no.tungregning,255,118,17,0.047752808988764044
no.mail.diverse,no.marked.bolig,995,892,86,0.04775124930594114
no.perl,no.stortinget,564,665,56,0.04774083546462063
no.alt.mat.drikke,no.folklore.edb,659,219,40,0.0477326968973747
no.norsk.fagord,no.uninett.diverse,243,262,23,0.04771784232365145
no.havforskning,no.mac,398,2742,143,0.04771438104771438
no.alt.config,no.eunet.diverse,408,141,25,0.04770992366412214
no.alt.radio-tv.irma-1000,no.uninett.diverse,309,262,26,0.047706422018348627
no.elektronikk,no.media,2253,734,136,0.047702560505085936
no.alt.diskusjoner,no.pressemeldinger,2368,334,123,0.04769290422644436
no.alt.tegneserier,no.vit.diverse,1043,473,69,0.04768486523842433
no.mail.drift,no.speider,430,493,42,0.04767309875141884
no.alt.tegneserier,no.sport.diverse,1043,1507,116,0.047658175842235
no.reiser,no.stortinget,1050,665,78,0.047648136835675016
no.alt.frustrasjoner,no.reiser,3041,1050,186,0.04763124199743918
no.alkohol,no.embnet,1192,260,66,0.047619047619047616
no.alt.mat.drikke,no.norsk.fagord,659,243,41,0.047619047619047616
no.bibsys,no.tegnsett,235,249,22,0.047619047619047616
no.c,no.tex,1036,218,57,0.047619047619047616
no.c,no.uninett.diverse,1036,262,59,0.047619047619047616
no.folklore.overtro,no.norsk.fagord,131,243,17,0.047619047619047616
no.mac,no.prat.politikk,2742,1152,177,0.047619047619047616
no.org.isoc-no,no.pressemeldinger.diskusjon,53,79,6,0.047619047619047616
no.org.nobug.diverse,no.sources.wanted,90,218,14,0.047619047619047616
no.org.nobug.diverse,no.uninett.diverse,90,262,16,0.047619047619047616
no.radio-tv,no.reiser,2075,1050,142,0.04760308414347972
no.c,no.ms-windows,1036,3235,194,0.04758400784890851
no.bibsys,no.elektronikk,235,2253,113,0.047578947368421054
no.tele,no.video,2097,942,138,0.047569803516028956
no.bolig,no.marked.bil,978,1423,109,0.047556719022687606
no.folklore.edb,no.havforskning,219,398,28,0.04753820033955857
no.speider,no.uninett.hjelp,493,124,28,0.04753820033955857
no.kjemi,no.radio-tv,746,2075,128,0.04753063497957668
no.alt.diskusjoner,no.biz.diskusjoner,2368,431,127,0.04752994011976048
no.alt.frustrasjoner,no.hobby.diverse,3041,817,175,0.047515612272603855
no.amiga,no.jus,1544,1852,154,0.047501542257865514
no.nuug,no.student.samfund,164,255,19,0.0475
no.alt.gledesutbrudd,no.alt.pompelog,1754,143,86,0.047487575924903366
no.it.emacs,no.stortinget,395,665,48,0.04743083003952569
no.alt.config,no.alt.motorsykler,408,1690,95,0.04742885671492761
no.bil,no.biz.diskusjoner,2153,431,117,0.047426023510336444
no.bolig,no.irc,978,1475,111,0.04739538855678907
no.alt.config,no.student.samfund,408,255,30,0.04739336492890995
no.mail.diverse,no.norsk.fagord,995,243,56,0.047377326565143825
no.alkohol,no.pressemeldinger,1192,334,69,0.04735758407687028
no.alt.mat,no.sykkel,1286,1148,110,0.047332185886402756
no.bolig,no.film,978,2587,161,0.0472972972972973
no.tele,no.vit.diverse,2097,473,116,0.04726976365118175
no.it.diverse,no.radio-tv,606,2075,121,0.047265625
no.alt.flame,no.irc,2515,1475,180,0.047244094488188976
no.alt.radio-tv.irma-1000,no.uninett.katalog,309,68,17,0.04722222222222222
no.ai,no.sources.list,254,101,16,0.0471976401179941
no.alkohol,no.marked.jobb,1192,2181,152,0.04719031356721515
no.uninett.skole,no.vr,522,166,31,0.0471841704718417
no.havforskning,no.media,398,734,51,0.04717853839037928
no.alkohol,no.reiser,1192,1050,101,0.04717421765530126
no.alt.flame,no.alt.mat,2515,1286,171,0.047107438016528926
no.alt.arkiv,no.news.drift,199,379,26,0.04710144927536232
no.net,no.reiser,1218,1050,102,0.04709141274238227
no.norsk,no.telepost,1963,417,107,0.047074351077870655
no.alt.gledesutbrudd,no.reiser,1754,1050,126,0.04705003734129948
no.slekt.programmer,no.sources.list,589,101,31,0.04704097116843703
no.speider,no.stortinget,493,665,52,0.04701627486437613
no.alt.mat,no.ms-windows,1286,3235,203,0.04701250578971746
no.film,no.test,2587,6390,403,0.047002565896897594
no.alt.irc-treff,no.alt.katter,296,774,48,0.046966731898238745
no.bolig,no.marked,978,8430,422,0.04696194079679501
no.alt.katter,no.mail.drift,774,430,54,0.04695652173913043
no.news.drift,no.tele,379,2097,111,0.04693446088794926
no.alt.god.jul,no.musikk,570,3669,190,0.04692516670782909
no.ai,no.alt.gledesutbrudd,254,1754,90,0.04692387904066736
no.film,no.reiser,2587,1050,163,0.04691997697179044
no.nuug,no.prat.ufo,164,327,22,0.046908315565031986
no.prat.politikk,no.sykkel,1152,1148,103,0.04688211197086937
no.bibsys,no.x,235,301,24,0.046875
no.folklore.overtro,no.it.diverse,131,606,33,0.046875
no.org.dnd,no.uninett.katalog,66,68,6,0.046875
no.tele,no.test,2097,6390,380,0.04687307265326261
no.nuug,no.telepost,164,417,26,0.04684684684684685
no.alkohol,no.telepost,1192,417,72,0.0468445022771633
no.org.efn.diskusjon,no.speider,446,493,42,0.046822742474916385
no.alt.mat,no.prat.narkotika,1286,527,81,0.04676674364896074
no.biz.annonser.data,no.marked.bolig,1548,892,109,0.04676104676104676
no.hobby.diverse,no.typografi,817,280,49,0.046755725190839696
no.eunet.diverse,no.uninett.diverse,141,262,18,0.046753246753246755
no.alt.radio_tv.irma1000,no.telepost,210,417,28,0.04674457429048414
no.alt.gledesutbrudd,no.uninett.diverse,1754,262,90,0.04672897196261682
no.unix,no.vitser,1439,3558,223,0.04671135316296607
no.eunet.hjelp,no.tegnsett,244,249,22,0.04670912951167728
no.multimedia,no.uninett.skole,1383,522,85,0.046703296703296704
no.biz.annonser.data,no.general,1548,7081,385,0.046700630761766136
no.medisin,no.uninett.diverse,1038,262,58,0.04669887278582931
no.ef,no.sources.wanted,567,218,35,0.04666666666666667
no.mail.diverse,no.vitser,995,3558,203,0.04666666666666667
no.psykologi,no.speider,584,493,48,0.04664723032069971
no.alt.mat.drikke,no.religion,659,1585,100,0.04664179104477612
no.linux,no.medisin,3024,1038,181,0.04663746457098686
no.typografi,no.uninett.hjelp,280,124,18,0.046632124352331605
no.bolig,no.tele,978,2097,137,0.046630360789652825
no.biz.nettilbydere,no.radio-tv,686,2075,123,0.0466262319939348
no.marked.diskusjon,no.uninett.diverse,187,262,20,0.046620046620046623
no.alt.diskusjoner,no.bolig,2368,978,149,0.046606193306224585
no.alt.mat.drikke,no.uninett.diverse,659,262,41,0.04659090909090909
no.biz.annonser,no.litteratur,2197,1532,166,0.04658995228739826
no.biz.annonser,no.medisin,2197,1038,144,0.046586865092203174
no.mac,no.ms-windows,2742,3235,266,0.04657678164944843
no.speider,no.sport.diverse,493,1507,89,0.04657247514390372
no.alt.irc-treff,no.folklore.overtro,296,131,19,0.04656862745098039
no.marked,no.video,8430,942,417,0.046566164154103855
no.prat.seksualitet,no.reiser,883,1050,86,0.046561992420140766
no.news.diverse,no.norsk.fagord,1893,243,95,0.04654581087702107
no.alt.config,no.pressemeldinger,408,334,33,0.0465444287729196
no.havforskning,no.norsk,398,1963,105,0.04654255319148936
no.c,no.radio_tv,1036,583,72,0.04654169360051713
no.alt.gledesutbrudd,no.tegnsett,1754,249,89,0.04649947753396029
no.alt.katter,no.general,774,7081,349,0.04649613642419398
no.alt.diskusjoner,no.kryptografi,2368,359,121,0.046431312356101304
no.audio,no.bolig,2493,978,154,0.046427494724148324
no.alt.pompelog,no.havforskning,143,398,24,0.04642166344294004
no.mail.diverse,no.radio_tv,995,583,70,0.046419098143236075
no.c,no.medisin,1036,1038,92,0.04641775983854692
no.norsk,no.sykkel,1963,1148,138,0.04641775983854692
no.irc,no.reiser,1475,1050,112,0.04641525072523829
no.prat.ufo,no.stortinget,327,665,44,0.046413502109704644
no.media,no.ms-windows,734,3235,176,0.04640126548905879
no.skole.diverse,no.student.nett,563,452,45,0.04639175257731959
no.ef,no.it.diverse,567,606,52,0.0463871543264942
no.alt.config,no.litteratur,408,1532,86,0.04638619201725998
no.irc,no.uninett.diverse,1475,262,77,0.0463855421686747
no.alt.radio-tv.irma-1000,no.student.samfund,309,255,25,0.04638218923933209
no.student.nett,no.vit.diverse,452,473,41,0.04638009049773756
no.mail.drift,no.skole.diverse,430,563,44,0.04636459430979979
no.alt.god.jul,no.sport.diverse,570,1507,92,0.04634760705289673
no.amiga,no.general,1544,7081,382,0.04634235108576974
no.biz.annonser.data,no.mac,1548,2742,190,0.046341463414634146
no.folklore.edb,no.irc,219,1475,75,0.04632489190858555
no.alt.pompel-og-pilt,no.stortinget,329,665,44,0.04631578947368421
no.linux,no.religion,3024,1585,204,0.04631101021566402
no.alt.katter,no.radio-tv,774,2075,126,0.04627249357326478
no.alkohol,no.spill,1192,2992,185,0.046261565391347834
no.alt.pompel-og-pilt,no.sources.list,329,101,19,0.046228710462287104
no.multimedia,no.vit.diverse,1383,473,82,0.046223224351747465
no.alt.katter,no.net,774,1218,88,0.046218487394957986
no.alt.radio-tv.irma-1000,no.marked.jobb,309,2181,110,0.046218487394957986
no.folklore.overtro,no.tungregning,131,118,11,0.046218487394957986
no.alt.mat,no.bolig,1286,978,100,0.04621072088724584
no.mail.drift,no.musikk,430,3669,181,0.046197039305768246
no.ai,no.folklore.overtro,254,131,17,0.04619565217391304
no.alt.pompel-og-pilt,no.uninett.hjelp,329,124,20,0.046189376443418015
no.jus,no.student.samfund,1852,255,93,0.046176762661370406
no.it.diverse,no.marked.diskusjon,606,187,35,0.04617414248021108
no.alkohol,no.linux,1192,3024,186,0.046153846153846156
no.amiga,no.bil,1544,2153,163,0.04612337294850028
no.alt.radio_tv.irma1000,no.eunet.hjelp,210,244,20,0.04608294930875576
no.alt.god.jul,no.prat.seksualitet,570,883,64,0.04607631389488841
no.c,no.telepost,1036,417,64,0.04607631389488841
no.prat.narkotika,no.skole.diverse,527,563,48,0.046065259117082535
no.media,no.vitser,734,3558,189,0.04606385571533025
no.audio,no.lisp,2493,302,123,0.04603293413173653
no.bolig,no.marked.jobb,978,2181,139,0.04602649006622517
no.mail.diverse,no.marked.diskusjon,995,187,52,0.04601769911504425
no.biz.annonser.data,no.ef,1548,567,93,0.04599406528189911
no.alt.mat.drikke,no.elektronikk,659,2253,128,0.04597701149425287
no.folklore.edb,no.prat.ufo,219,327,24,0.04597701149425287
no.prat.ufo,no.religion,327,1585,84,0.045951859956236324
no.news.diverse,no.student.nett,1893,452,103,0.04594112399643176
no.alkohol,no.pc,1192,7029,361,0.04592875318066158
no.prat.ufo,no.psykologi,327,584,40,0.045924225028702644
no.alt.radio-tv.irma-1000,no.uninett.hjelp,309,124,19,0.04589371980676329
no.alt.pompel-og-pilt,no.sources.wanted,329,218,24,0.045889101338432124
no.mswindow,no.telepost,358,417,34,0.04588394062078273
no.alt.radio-tv.irma-1000,no.film,309,2587,127,0.04586493318887685
no.perl,no.typografi,564,280,37,0.04584882280049566
no.alt.arkiv,no.vr,199,166,16,0.045845272206303724
no.prat.seksualitet,no.prat.ufo,883,327,53,0.045808124459809856
no.alt.mat,no.elektronikk,1286,2253,155,0.04580378250591016
no.alt.katter,no.www,774,3452,185,0.045780747339767384
no.alt.arkiv,no.net,199,1218,62,0.045756457564575644
no.prat.narkotika,no.reiser,527,1050,69,0.045755968169761276
no.alt.tegneserier,no.marked,1043,8430,414,0.045700408433601944
no.mail.diverse,no.speider,995,493,65,0.04567814476458187
no.alt.tegneserier,no.amiga,1043,1544,113,0.045675020210185935
no.prat.politikk,no.spill,1152,2992,181,0.045672470350744385
no.amiga,no.tele,1544,2097,159,0.0456634118322803
no.alt.gledesutbrudd,no.amiga,1754,1544,144,0.045656309448319596
no.reiser,no.religion,1050,1585,115,0.04563492063492063
no.film,no.sykkel,2587,1148,163,0.04563269876819709
no.pc,no.prat.politikk,7029,1152,357,0.04562883435582822
no.alt.gledesutbrudd,no.marked.data,1754,7987,425,0.04562043795620438
no.hobby.diverse,no.irc,817,1475,100,0.04562043795620438
no.bolig,no.multimedia,978,1383,103,0.04561558901682905
no.media,no.musikk.klassisk,734,229,42,0.04560260586319218
no.alt.radio_tv.irma1000,no.tegnsett,210,249,20,0.04555808656036447
no.media,no.musikk.gitar,734,1148,82,0.04555555555555556
no.alt.pompelog,no.biz.diskusjoner,143,431,25,0.04553734061930783
no.alt.pompel-og-pilt,no.film,329,2587,127,0.045536034420939404
no.amiga,no.biz.diskusjoner,1544,431,86,0.04552673372154579
no.reiser,no.tele,1050,2097,137,0.045514950166112955
no.biz.nettilbydere,no.marked.diskusjon,686,187,38,0.045508982035928146
no.net,no.video,1218,942,94,0.04549854791868345
no.psykologi,no.unix,584,1439,88,0.04547803617571059
no.alt.pompel-og-pilt,no.uninett.skole,329,522,37,0.045454545454545456
no.folklore.generelt,no.org.dnd,49,66,5,0.045454545454545456
no.kryptografi,no.psykologi,359,584,41,0.045454545454545456
no.lisp,no.uninett.drift,302,112,18,0.045454545454545456
no.elektronikk,no.medisin,2253,1038,143,0.04542566709021601
no.it.emacs,no.religion,395,1585,86,0.0454065469904963
no.news.drift,no.norsk.fagord,379,243,27,0.0453781512605042
no.student.nett,no.uninett.hjelp,452,124,25,0.045372050816696916
no.alt.mat.drikke,no.sport.diverse,659,1507,94,0.045366795366795366
no.alt.katter,no.news.drift,774,379,50,0.04533091568449683
no.uninett.katalog,no.x,68,301,16,0.0453257790368272
no.folklore.overtro,no.psykologi,131,584,31,0.04532163742690058
no.jus,no.video,1852,942,121,0.04526748971193416
no.alt.katter,no.vit.diverse,774,473,54,0.04526404023470243
no.biz.annonser,no.vitser,2197,3558,249,0.04522339266254995
no.alt.config,no.hobby.diverse,408,817,53,0.04522184300341297
no.medisin,no.nuug,1038,164,52,0.04521739130434783
no.ai,no.mail.diverse,254,995,54,0.045188284518828455
no.marked.jobb,no.radio-tv,2181,2075,184,0.04518664047151277
no.pressemeldinger,no.uninett.skole,334,522,37,0.045177045177045176
no.mac,no.religion,2742,1585,187,0.04516908212560387
no.spill,no.test,2992,6390,405,0.045115294641862536
no.folklore.generelt,no.org.nobug.diverse,49,90,6,0.045112781954887216
no.student.samfund,no.x,255,301,24,0.045112781954887216
no.alkohol,no.musikk.gitar,1192,1148,101,0.04510942384993301
no.alt.god.jul,no.religion,570,1585,93,0.04510184287099903
no.mail.drift,no.marked.bolig,430,892,57,0.045059288537549404
no.alt.config,no.radio-tv,408,2075,107,0.04503367003367004
no.alt.pompel-og-pilt,no.uninett.drift,329,112,19,0.045023696682464455
no.alt.mat.drikke,no.biz.annonser,659,2197,123,0.04500548847420417
no.jus,no.marked.bil,1852,1423,141,0.04499042756860242
no.multimedia,no.student.nett,1383,452,79,0.044988610478359906
no.org.isoc-no,no.tegnsett,53,249,13,0.04498269896193772
no.ai,no.eunet.diverse,254,141,17,0.04497354497354497
no.it.emacs,no.prat.seksualitet,395,883,55,0.044971381847914965
no.amiga,no.media,1544,734,98,0.044954128440366975
no.nuug,no.x,164,301,20,0.0449438202247191
no.it.diverse,no.x,606,301,39,0.044930875576036866
no.alkohol,no.alt.amiga,1192,343,66,0.044928522804629
no.folklore.edb,no.jus,219,1852,89,0.04490413723511604
no.c,no.eunet.hjelp,1036,244,55,0.044897959183673466
no.alt.config,no.eunet.hjelp,408,244,28,0.04487179487179487
no.lisp,no.marked.diskusjon,302,187,21,0.04487179487179487
no.alt.irc-treff,no.news.diverse,296,1893,94,0.04486873508353222
no.lisp,no.religion,302,1585,81,0.044850498338870434
no.litteratur,no.uninett.diverse,1532,262,77,0.0448456610366919
no.marked.jobb,no.spill,2181,2992,222,0.04483942637850939
no.org.efn.diskusjon,no.org.nobug.diverse,446,90,23,0.04483430799220273
no.sykkel,no.unix,1148,1439,111,0.04483037156704362
no.bibsys,no.uninett.katalog,235,68,13,0.04482758620689655
no.havforskning,no.it.emacs,398,395,34,0.04479578392621871
no.mail.diverse,no.marked.data,995,7987,385,0.04478306385948587
no.alt.pompel-og-pilt,no.x,329,301,27,0.04477611940298507
no.perl,no.prat.seksualitet,564,883,62,0.044765342960288806
no.alt.config,no.standard,408,129,23,0.04474708171206226
no.psykologi,no.typografi,584,280,37,0.044740024183796856
no.alt.pompel-og-pilt,no.uninett.katalog,329,68,17,0.04473684210526316
no.perl,no.telepost,564,417,42,0.04472843450479233
no.alt.mat,no.it.diverse,1286,606,81,0.0447266703478741
no.alt.pompel-og-pilt,no.student.samfund,329,255,25,0.044722719141323794
no.ef,no.tele,567,2097,114,0.04470588235294118
no.alt.motorsykler,no.audio,1690,2493,179,0.044705294705294704
no.test,no.unix,6390,1439,335,0.04470242860955431
no.ai,no.perl,254,564,35,0.04469987228607918
no.reiser,no.skole.diverse,1050,563,69,0.044689119170984455
no.havforskning,no.news.diverse,398,1893,98,0.04468764249886001
no.alt.tegneserier,no.medisin,1043,1038,89,0.04467871485943775
no.alt.god.jul,no.www,570,3452,172,0.044675324675324674
no.mail.drift,no.www,430,3452,166,0.044671689989235736
no.biz.nettilbydere,no.general,686,7081,332,0.04465366509751177
no.alt.radio_tv.irma1000,no.eunet.diverse,210,141,15,0.044642857142857144
no.folklore.generelt,no.lisp,49,302,15,0.044642857142857144
no.folklore.generelt,no.uninett.katalog,49,68,5,0.044642857142857144
no.folklore.overtro,no.stortinget,131,665,34,0.04461942257217848
no.alt.irc-treff,no.mail.drift,296,430,31,0.04460431654676259
no.perl,no.psykologi,564,584,49,0.044585987261146494
no.elektronikk,no.it.diverse,2253,606,122,0.04457435147972232
no.ef,no.vitser,567,3558,176,0.04456824512534819
no.news.drift,no.org.nobug.diverse,379,90,20,0.044543429844097995
no.jus,no.marked.bolig,1852,892,117,0.04453749524172059
no.embnet,no.mac,260,2742,128,0.04453723034098817
no.ef,no.hobby.diverse,567,817,59,0.04452830188679245
no.stortinget,no.vitser,665,3558,180,0.044521395003710114
no.mac,no.news.drift,2742,379,133,0.044511378848728245
no.alt.mat,no.marked,1286,8430,414,0.044506557729520536
no.typografi,no.vr,280,166,19,0.04449648711943794
no.alt.flame,no.net,2515,1218,159,0.04448796866256295
no.amiga,no.musikk,1544,3669,222,0.04448006411540773
no.hobby.diverse,no.litteratur,817,1532,100,0.044464206313917294
no.folklore.overtro,no.prat.narkotika,131,527,28,0.044444444444444446
no.kjemi,no.sources.wanted,746,218,41,0.044420368364030335
no.biz.nettilbydere,no.pc,686,7029,328,0.04440232841478273
no.folklore.generelt,no.havforskning,49,398,19,0.04439252336448598
no.alkohol,no.biz.annonser,1192,2197,144,0.044375963020030815
no.alt.sjokolade,no.uninett.diverse,656,262,39,0.04436860068259386
no.radio_tv,no.stortinget,583,665,53,0.04435146443514645
no.litteratur,no.nuug,1532,164,72,0.04433497536945813
no.stortinget,no.x,665,301,41,0.04432432432432432
no.biz.nettilbydere,no.skole.diverse,686,563,53,0.04431438127090301
no.linux,no.musikk.gitar,3024,1148,177,0.04430538172715895
no.marked.diskusjon,no.vit.diverse,187,473,28,0.04430379746835443
no.alt.tegneserier,no.it.emacs,1043,395,61,0.04429920116194626
no.media,no.prat.ufo,734,327,45,0.04429133858267716
no.marked.bil,no.net,1423,1218,112,0.044286279161724
no.hobby.diverse,no.marked,817,8430,392,0.04426877470355731
no.marked,no.musikk.gitar,8430,1148,406,0.04426515481901439
no.alt.gledesutbrudd,no.telepost,1754,417,92,0.04425204425204425
no.speider,no.uninett.skole,493,522,43,0.044238683127572016
no.biz.diskusjoner,no.uninett.drift,431,112,23,0.04423076923076923
no.hobby.diverse,no.musikk,817,3669,190,0.04422718808193669
no.kryptografi,no.student.samfund,359,255,26,0.04421768707482993
no.video,no.www,942,3452,186,0.04420152091254753
no.stortinget,no.typografi,665,280,40,0.04419889502762431
no.folklore.overtro,no.standard,131,129,11,0.04417670682730924
no.alt.mat.drikke,no.student.nett,659,452,47,0.044172932330827065
no.alt.motorsykler,no.general,1690,7081,371,0.04416666666666667
no.alt.diskusjoner,no.video,2368,942,140,0.04416403785488959
no.alt.frustrasjoner,no.biz.annonser.data,3041,1548,194,0.04414106939704209
no.bibsys,no.folklore.generelt,235,49,12,0.04411764705882353
no.bolig,no.prat.politikk,978,1152,90,0.04411764705882353
no.embnet,no.media,260,734,42,0.04411764705882353
no.lisp,no.uninett.hjelp,302,124,18,0.04411764705882353
no.ms-windows,no.prat.seksualitet,3235,883,174,0.04411764705882353
no.alt.katter,no.film,774,2587,142,0.04411307859583722
no.multimedia,no.sport.diverse,1383,1507,122,0.04407514450867052
no.c,no.prat.seksualitet,1036,883,81,0.044069640914037
no.org.isoc-no,no.student.samfund,53,255,13,0.04406779661016949
no.biz.nettilbydere,no.marked.jobb,686,2181,121,0.04406409322651129
no.embnet,no.uninett.skole,260,522,33,0.044058744993324434
no.prat.narkotika,no.student.samfund,527,255,33,0.044058744993324434
no.alt.flame,no.religion,2515,1585,173,0.04405398523045582
no.alt.flame,no.ef,2515,567,130,0.04403794037940379
no.irc,no.speider,1475,493,83,0.04403183023872679
no.bil,no.reiser,2153,1050,135,0.0440026075619296
no.alt.arkiv,no.psykologi,199,584,33,0.044
no.havforskning,no.uninett.hjelp,398,124,22,0.044
no.org.efn.diskusjon,no.prat.seksualitet,446,883,56,0.04399057344854674
no.psykologi,no.radio-tv,584,2075,112,0.04397330192383196
no.alt.sjokolade,no.linux,656,3024,155,0.04397163120567376
no.news.drift,no.student.nett,379,452,35,0.04396984924623116
no.alt.radio-tv.irma-1000,no.vr,309,166,20,0.04395604395604396
no.folklore.overtro,no.tegnsett,131,249,16,0.04395604395604396
no.alkohol,no.alt.radio_tv.irma1000,1192,210,59,0.04393149664929263
no.net,no.speider,1218,493,72,0.04392922513727883
no.alt.katter,no.biz.annonser,774,2197,125,0.04392129304286718
no.alt.gledesutbrudd,no.folklore.edb,1754,219,83,0.043915343915343914
no.eunet.hjelp,no.havforskning,244,398,27,0.04390243902439024
no.ef,no.reiser,567,1050,68,0.04389928986442866
no.marked,no.unix,8430,1439,415,0.04389676327480432
no.musikk.gitar,no.org.efn.diskusjon,1148,446,67,0.04387688277668631
no.eunet.hjelp,no.org.efn.diskusjon,244,446,29,0.04387291981845688
no.org.decus,no.sources.list,18,101,5,0.043859649122807015
no.irc,no.pressemeldinger,1475,334,76,0.04385458742065782
no.lisp,no.pressemeldinger.diskusjon,302,79,16,0.043835616438356165
no.it.diverse,no.video,606,942,65,0.04383007417397168
no.news.diverse,no.video,1893,942,119,0.04381443298969072
no.biz.diskusjoner,no.stortinget,431,665,46,0.04380952380952381
no.irc,no.prat.narkotika,1475,527,84,0.043795620437956206
no.alt.mat,no.kryptografi,1286,359,69,0.04378172588832487
no.alt.frustrasjoner,no.telepost,3041,417,145,0.043766978569272565
no.alt.arkiv,no.eunet.drift,199,135,14,0.04375
no.norsk,no.typografi,1963,280,94,0.043741275011633315
no.biz.nettilbydere,no.norsk,686,1963,111,0.04373522458628842
no.bolig,no.net,978,1218,92,0.043726235741444866
no.sources.wanted,no.uninett.skole,218,522,31,0.04372355430183357
no.bolig,no.kryptografi,978,359,56,0.04371584699453552
no.alkohol,no.sykkel,1192,1148,98,0.043710972346119537
no.perl,no.religion,564,1585,90,0.043710539096648855
no.mac,no.spill,2742,2992,240,0.04368401892974154
no.bibsys,no.norsk.fagord,235,243,20,0.043668122270742356
no.folklore.edb,no.uninett.skole,219,522,31,0.04366197183098591
no.bolig,no.litteratur,978,1532,105,0.04365904365904366
no.bolig,no.norsk,978,1963,123,0.043647977288857345
no.norsk,no.student.nett,1963,452,101,0.04364736387208297
no.general,no.reiser,7081,1050,340,0.04364009754845334
no.alt.config,no.vr,408,166,24,0.04363636363636364
no.jus,no.speider,1852,493,98,0.04361370716510903
no.bibsys,no.uninett.hjelp,235,124,15,0.0436046511627907
no.pressemeldinger.diskusjon,no.typografi,79,280,15,0.0436046511627907
no.biz.nettilbydere,no.linux,686,3024,155,0.04360056258790436
no.biz.nettilbydere,no.medisin,686,1038,72,0.043583535108958835
no.musikk,no.stortinget,3669,665,181,0.04358295208283169
no.kjemi,no.reiser,746,1050,75,0.04357931435212086
no.alt.radio-tv.irma-1000,no.sources.wanted,309,218,22,0.04356435643564356
no.alt.sjokolade,no.biz.nettilbydere,656,686,56,0.04354587869362364
no.folklore.overtro,no.perl,131,564,29,0.04354354354354354
no.lisp,no.telepost,302,417,30,0.04354136429608128
no.havforskning,no.telepost,398,417,34,0.04353393085787452
no.alt.sjokolade,no.prat.ufo,656,327,41,0.0435244161358811
no.bil,no.medisin,2153,1038,133,0.04349247874427731
no.news.drift,no.org.isoc-no,379,53,18,0.043478260869565216
no.pressemeldinger.diskusjon,no.vit.diverse,79,473,23,0.043478260869565216
no.ai,no.irc,254,1475,72,0.04345202172601086
no.ai,no.alt.tegneserier,254,1043,54,0.04344328238133548
no.alt.flame,no.alt.sjokolade,2515,656,132,0.04343534057255676
no.psykologi,no.reiser,584,1050,68,0.04342273307790549
no.telepost,no.typografi,417,280,29,0.04341317365269461
no.mail.diverse,no.student.samfund,995,255,52,0.04340567612687813
no.folklore.overtro,no.havforskning,131,398,22,0.04339250493096647
no.standard,no.typografi,129,280,17,0.04336734693877551
no.marked,no.sport.diverse,8430,1507,413,0.043364132717345655
no.bolig,no.ms-windows,978,3235,175,0.0433382862803368
no.litteratur,no.ms-windows,1532,3235,198,0.04333552199606041
no.alt.config,no.sources.wanted,408,218,26,0.043333333333333335
no.alt.mat.drikke,no.typografi,659,280,39,0.043333333333333335
no.mail.diverse,no.sykkel,995,1148,89,0.0433300876338851
no.biz.annonser,no.unix,2197,1439,151,0.04332855093256815
no.alt.radio-tv.irma-1000,no.radio-tv,309,2075,99,0.043326039387308536
no.alkohol,no.havforskning,1192,398,66,0.04330708661417323
no.alt.sjokolade,no.mac,656,2742,141,0.04329137242861529
no.alt.pompel-og-pilt,no.standard,329,129,19,0.04328018223234624
no.alt.mat,no.uninett.skole,1286,522,75,0.04327755337564916
no.alt.config,no.norsk.fagord,408,243,27,0.04326923076923077
no.alt.diskusjoner,no.alt.radio-tv.irma-1000,2368,309,111,0.04325798908807482
no.kjemi,no.norsk.fagord,746,243,41,0.043248945147679324
no.amiga,no.spill,1544,2992,188,0.04323827046918123
