newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.it.emacs,no.norsk.fagord,248,225,28,0.06292134831460675
no.ai,no.alt.pompel-og-pilt,214,293,30,0.06289308176100629
no.student.samfund,no.tegnsett,188,150,20,0.06289308176100629
no.prat.politikk,no.sport.diverse,1120,1094,131,0.0628900624099856
no.amiga,no.pc,1520,5852,436,0.06286043829296424
no.alkohol,no.kjemi,880,490,81,0.06283941039565555
no.student.samfund,no.uninett.skole,188,455,38,0.0628099173553719
no.lisp,no.unix,194,1161,80,0.06274509803921569
no.alt.gledesutbrudd,no.medisin,1359,928,135,0.06273234200743494
no.net,no.student.nett,862,358,72,0.0627177700348432
no.biz.diskusjoner,no.mail.diverse,326,657,58,0.0627027027027027
no.jus,no.multimedia,1415,910,137,0.06261425959780621
no.alt.diskusjoner,no.audio,1895,1992,229,0.06260251503553854
no.jus,no.marked,1415,6278,453,0.06256906077348066
no.news.drift,no.uninett.hjelp,223,83,18,0.0625
no.media,no.prat.narkotika,709,414,66,0.06244087038789026
no.alt.tegneserier,no.litteratur,779,1161,114,0.0624315443592552
no.alt.diskusjoner,no.test,1895,6244,478,0.06239394334943219
no.alt.pompel-og-pilt,no.org.efn.diskusjon,293,320,36,0.06239168110918544
no.ef,no.eunet.hjelp,319,141,27,0.06235565819861432
no.c,no.vit.diverse,727,449,69,0.06233062330623306
no.alt.sjokolade,no.prat.seksualitet,635,848,87,0.062320916905444126
no.ef,no.prat.narkotika,319,414,43,0.06231884057971015
no.org.efn.diskusjon,no.typografi,320,243,33,0.062264150943396226
no.biz.nettilbydere,no.media,656,709,80,0.0622568093385214
no.it.diverse,no.stortinget,574,501,63,0.06225296442687747
no.litteratur,no.www,1161,3396,267,0.062237762237762236
no.alt.gledesutbrudd,no.biz.nettilbydere,1359,656,118,0.06220347917764892
no.prat.politikk,no.uninett.skole,1120,455,92,0.06203641267700607
no.biz.nettilbydere,no.org.efn.diskusjon,656,320,57,0.062023939064200215
no.litteratur,no.medisin,1161,928,122,0.062023385866802234
no.amiga,no.audio,1520,1992,205,0.061989718778348954
no.embnet,no.lisp,63,194,15,0.06198347107438017
no.kjemi,no.skole.diverse,490,538,60,0.06198347107438017
no.biz.nettilbydere,no.unix,656,1161,106,0.061952074810052604
no.alkohol,no.org.efn.diskusjon,880,320,70,0.061946902654867256
no.alt.sjokolade,no.vitser,635,2605,189,0.061946902654867256
no.bibsys,no.bolig,218,862,63,0.061946902654867256
no.mail.drift,no.standard,243,100,20,0.06191950464396285
no.perl,no.vit.diverse,479,449,54,0.06178489702517163
no.mail.drift,no.perl,243,479,42,0.061764705882352944
no.biz.nettilbydere,no.ms-windows,656,2456,181,0.06175366769020812
no.ef,no.kjemi,319,490,47,0.06167979002624672
no.amiga,no.biz.annonser.data,1520,1493,175,0.061663143058491895
no.media,no.tele,709,1842,148,0.06158967956720766
no.alt.mat.drikke,no.stortinget,516,501,59,0.061586638830897704
no.elektronikk,no.video,1924,903,164,0.06158467893353361
no.alt.sjokolade,no.norsk,635,1503,124,0.06156901688182721
no.alt.diskusjoner,no.amiga,1895,1520,198,0.06154802611128381
no.general,no.mac,5485,2036,436,0.06153846153846154
no.alt.mat.drikke,no.norsk,516,1503,117,0.061514195583596214
no.bibsys,no.uninett.skole,218,455,39,0.061514195583596214
no.irc,no.religion,1144,1359,145,0.06149279050042409
no.biz.annonser,no.multimedia,1973,910,167,0.06148748159057437
no.alt.mat,no.film,983,1867,165,0.061452513966480445
no.folklore.overtro,no.student.samfund,123,188,18,0.06143344709897611
no.folklore.edb,no.norsk.fagord,207,225,25,0.06142506142506143
no.elektronikk,no.multimedia,1924,910,164,0.06142322097378277
no.news.diverse,no.uninett.skole,1446,455,110,0.06141820212171971
no.alt.diskusjoner,no.kjemi,1895,490,138,0.06141522029372497
no.havforskning,no.tungregning,202,92,17,0.061371841155234655
no.c,no.folklore.edb,727,207,54,0.06136363636363636
no.alt.gledesutbrudd,no.ef,1359,319,97,0.061353573687539534
no.c,no.media,727,709,83,0.06134515890613452
no.irc,no.news.drift,1144,223,79,0.06133540372670807
no.folklore.edb,no.typografi,207,243,26,0.06132075471698113
no.lisp,no.net,194,862,61,0.061306532663316586
no.c,no.www,727,3396,238,0.06126126126126126
no.biz.annonser,no.video,1973,903,166,0.061254612546125464
no.medisin,no.org.efn.diskusjon,928,320,72,0.061224489795918366
no.litteratur,no.skole.diverse,1161,538,98,0.061211742660836975
no.alt.tegneserier,no.video,779,903,97,0.061198738170347
no.lisp,no.media,194,709,52,0.06110458284371328
no.it.diverse,no.norsk.fagord,574,225,46,0.06108897742363878
no.ef,no.tegnsett,319,150,27,0.06108597285067873
no.alt.sjokolade,no.jus,635,1415,118,0.061076604554865424
no.alt.irc-treff,no.ef,237,319,32,0.061068702290076333
no.alt.mat,no.reiser,983,633,93,0.06106369008535785
no.folklore.edb,no.kryptografi,207,245,26,0.06103286384976526
no.org.efn.diskusjon,no.student.nett,320,358,39,0.06103286384976526
no.org.nobug.diverse,no.tegnsett,76,150,13,0.06103286384976526
no.marked,no.test,6278,6244,720,0.061006609049313675
no.alt.flame,no.alt.gledesutbrudd,1737,1359,178,0.06100068540095956
no.alt.arkiv,no.student.samfund,160,188,20,0.06097560975609756
no.media,no.psykologi,709,458,67,0.060909090909090906
no.uninett.drift,no.uninett.skole,85,455,31,0.060903732809430254
no.alt.gledesutbrudd,no.alt.katter,1359,453,104,0.06088992974238876
no.film,no.pc,1867,5852,443,0.06088510170423309
no.medisin,no.stortinget,928,501,82,0.06087602078693393
no.alt.mat,no.www,983,3396,251,0.06080426356589147
no.news.diverse,no.uninett.diverse,1446,177,93,0.060784313725490195
no.hobby.diverse,no.video,790,903,97,0.06077694235588972
no.org.isoc-no,no.sources.wanted,50,142,11,0.06077348066298342
no.medisin,no.religion,928,1359,131,0.060760667903525044
no.alt.gledesutbrudd,no.pc,1359,5852,413,0.06075316269491027
no.ms-windows,no.musikk,2456,2992,312,0.06074766355140187
no.alt.diskusjoner,no.biz.annonser.data,1895,1493,194,0.06073888541014402
no.marked,no.news.diverse,6278,1446,442,0.06069761054655314
no.ef,no.student.samfund,319,188,29,0.060669456066945605
no.alt.config,no.x,314,228,31,0.060665362035225046
no.bibsys,no.havforskning,218,202,24,0.06060606060606061
no.general,no.stortinget,5485,501,342,0.060595322466335935
no.kryptografi,no.x,245,228,27,0.06053811659192825
no.spill,no.sport.diverse,2481,1094,204,0.060516167309403734
no.radio-tv,no.vit.diverse,1987,449,139,0.060513713539399216
no.alt.config,no.alt.flame,314,1737,117,0.060496380558428126
no.marked.data,no.marked.jobb,7009,1616,492,0.06049428255256363
no.irc,no.pc,1144,5852,399,0.060482037289677125
no.it.emacs,no.typografi,248,243,28,0.06047516198704104
no.sources.list,no.tegnsett,78,150,13,0.06046511627906977
no.alt.mat,no.tele,983,1842,161,0.06043543543543543
no.alt.sjokolade,no.prat.politikk,635,1120,100,0.06042296072507553
no.folklore.overtro,no.x,123,228,20,0.06042296072507553
no.biz.annonser,no.jus,1973,1415,193,0.060406885758998434
no.tele,no.vitser,1842,2605,253,0.0603242727706247
no.mac,no.musikk,2036,2992,286,0.060312104597216365
no.alt.diskusjoner,no.marked.data,1895,7009,506,0.06025244105739462
no.general,no.vit.diverse,5485,449,337,0.06021082722887261
no.it.emacs,no.net,248,862,63,0.06017191977077364
no.lisp,no.uninett.katalog,194,53,14,0.060085836909871244
no.elektronikk,no.news.diverse,1924,1446,191,0.06008178672538534
no.mac,no.marked,2036,6278,471,0.0600535509371414
no.elektronikk,no.prat.seksualitet,1924,848,157,0.060038240917782024
no.alt.radio-tv.irma-1000,no.audio,269,1992,128,0.06000937646507267
no.biz.annonser.data,no.marked.jobb,1493,1616,176,0.060006818956699626
no.irc,no.vitser,1144,2605,212,0.059937800395815664
no.norsk.fagord,no.stortinget,225,501,41,0.059854014598540145
no.alt.pompel-og-pilt,no.tegnsett,293,150,25,0.05980861244019139
no.alt.arkiv,no.alt.god.jul,160,443,34,0.05975395430579965
no.linux,no.marked,2396,6278,489,0.059743433109346364
no.alt.arkiv,no.ef,160,319,27,0.059734513274336286
no.it.emacs,no.linux,248,2396,149,0.059719438877755514
no.sport.diverse,no.www,1094,3396,253,0.05971206042010857
no.alkohol,no.litteratur,880,1161,115,0.05970924195223261
no.alt.sjokolade,no.stortinget,635,501,64,0.05970149253731343
no.embnet,no.tegnsett,63,150,12,0.05970149253731343
no.irc,no.musikk,1144,2992,233,0.05969766846015885
no.jus,no.skole.diverse,1415,538,110,0.05968529571351058
no.c,no.prat.politikk,727,1120,104,0.05966724039013196
no.havforskning,no.standard,202,100,17,0.05964912280701754
no.alt.config,no.alt.mat,314,983,73,0.059640522875817
no.alt.sjokolade,no.vit.diverse,635,449,61,0.059628543499511244
no.multimedia,no.radio-tv,910,1987,163,0.05961960497439649
no.hobby.diverse,no.sport.diverse,790,1094,106,0.05961754780652419
no.it.diverse,no.prat.seksualitet,574,848,80,0.05961251862891207
no.mail.drift,no.news.diverse,243,1446,95,0.05959849435382685
no.audio,no.www,1992,3396,303,0.05958702064896755
no.mail.diverse,no.ms-windows,657,2456,175,0.0595643294758339
no.tex,no.vit.diverse,210,449,37,0.0594855305466238
no.biz.nettilbydere,no.irc,656,1144,101,0.0594467333725721
no.irc,no.ms-windows,1144,2456,202,0.0594467333725721
no.alt.mat,no.mail.diverse,983,657,92,0.059431524547803614
no.ms-windows,no.norsk,2456,1503,222,0.0594059405940594
no.alkohol,no.psykologi,880,458,75,0.05938242280285035
no.biz.diskusjoner,no.kryptografi,326,245,32,0.059369202226345084
no.audio,no.general,1992,5485,419,0.05936525928024936
no.ai,no.alt.diskusjoner,214,1895,118,0.05926670015067805
no.org.efn.diskusjon,no.vit.diverse,320,449,43,0.05922865013774105
no.marked.data,no.radio-tv,7009,1987,503,0.05922524431885082
no.mac,no.pc,2036,5852,441,0.05921847723915671
no.biz.nettilbydere,no.prat.seksualitet,656,848,84,0.059154929577464786
no.audio,no.news.diverse,1992,1446,192,0.059149722735674676
no.alt.pompel-og-pilt,no.vr,293,119,23,0.05912596401028278
no.audio,no.tele,1992,1842,214,0.05911602209944752
no.film,no.religion,1867,1359,180,0.05909389363099146
no.alt.diskusjoner,no.alt.katter,1895,453,131,0.059088858818222824
no.biz.annonser,no.musikk,1973,2992,277,0.05908703071672355
no.kjemi,no.news.diverse,490,1446,108,0.05908096280087528
no.general,no.sport.diverse,5485,1094,367,0.05907920154539601
no.norsk.fagord,no.prat.politikk,225,1120,75,0.05905511811023622
no.amiga,no.elektronikk,1520,1924,192,0.05904059040590406
no.elektronikk,no.musikk,1924,2992,274,0.05902628177509694
no.alt.mat.drikke,no.prat.seksualitet,516,848,76,0.059006211180124224
no.alt.config,no.psykologi,314,458,43,0.05898491083676269
no.alt.irc-treff,no.lisp,237,194,24,0.05896805896805897
no.embnet,no.speider,63,368,24,0.05896805896805897
no.general,no.mail.diverse,5485,657,342,0.05896551724137931
no.alt.config,no.biz.nettilbydere,314,656,54,0.05895196506550218
no.alt.flame,no.prat.politikk,1737,1120,159,0.05893254262416605
no.alt.mat,no.alt.tegneserier,983,779,98,0.05889423076923077
no.irc,no.tele,1144,1842,166,0.058865248226950356
no.alt.katter,no.uninett.diverse,453,177,35,0.058823529411764705
no.mail.drift,no.norsk.fagord,243,225,26,0.058823529411764705
no.org.isoc-no,no.org.nobug.diverse,50,76,7,0.058823529411764705
no.kryptografi,no.unix,245,1161,78,0.058734939759036146
no.jus,no.perl,1415,479,105,0.05869200670765791
no.amiga,no.marked,1520,6278,432,0.0586478414336139
no.alkohol,no.c,880,727,89,0.05862977602108037
no.it.emacs,no.media,248,709,53,0.0586283185840708
no.alt.arkiv,no.alt.sjokolade,160,635,44,0.05858854860186418
no.org.nobug.diverse,no.uninett.diverse,76,177,14,0.058577405857740586
no.mac,no.multimedia,2036,910,163,0.058569888609414304
no.biz.nettilbydere,no.stortinget,656,501,64,0.0585544373284538
no.kjemi,no.prat.politikk,490,1120,89,0.05851413543721236
no.litteratur,no.vit.diverse,1161,449,89,0.05851413543721236
no.it.emacs,no.tegnsett,248,150,22,0.05851063829787234
no.mail.diverse,no.radio-tv,657,1987,146,0.05844675740592474
no.mail.drift,no.x,243,228,26,0.058426966292134834
no.biz.annonser,no.marked.bil,1973,998,164,0.05842536515853224
no.alt.tegneserier,no.religion,779,1359,118,0.05841584158415842
no.tex,no.typografi,210,243,25,0.05841121495327103
no.folklore.edb,no.tex,207,210,23,0.0583756345177665
no.amiga,no.multimedia,1520,910,134,0.05836236933797909
no.mail.drift,no.stortinget,243,501,41,0.05832147937411095
no.multimedia,no.musikk,910,2992,215,0.05831299159208028
no.net,no.x,862,228,60,0.05825242718446602
no.alt.irc-treff,no.media,237,709,52,0.058165548098434
no.alt.gledesutbrudd,no.perl,1359,479,101,0.05814622913068509
no.student.samfund,no.uninett.drift,188,85,15,0.05813953488372093
no.alkohol,no.vit.diverse,880,449,73,0.058121019108280256
no.media,no.sport.diverse,709,1094,99,0.058098591549295774
no.havforskning,no.uninett.katalog,202,53,14,0.058091286307053944
no.it.diverse,no.norsk,574,1503,114,0.058074375955170655
no.havforskning,no.nuug,202,108,17,0.05802047781569966
no.it.emacs,no.prat.politikk,248,1120,75,0.058004640371229696
no.hobby.diverse,no.uninett.diverse,790,177,53,0.05798687089715536
no.biz.annonser.data,no.news.diverse,1493,1446,161,0.057955363570914326
no.psykologi,no.uninett.skole,458,455,50,0.05793742757821553
no.amiga,no.c,1520,727,123,0.05790960451977401
no.alt.config,no.alt.fan.de-lillos,314,88,22,0.05789473684210526
no.norsk.fagord,no.uninett.diverse,225,177,22,0.05789473684210526
no.stortinget,no.student.nett,501,358,47,0.05788177339901478
no.jus,no.lisp,1415,194,88,0.057856673241288625
no.amiga,no.biz.annonser,1520,1973,191,0.05784373107207753
no.alt.sjokolade,no.religion,635,1359,109,0.05782493368700265
no.alt.tegneserier,no.musikk,779,2992,206,0.05778401122019635
no.alt.arkiv,no.sources.list,160,78,13,0.057777777777777775
no.biz.nettilbydere,no.news.drift,656,223,48,0.05776173285198556
no.it.emacs,no.standard,248,100,19,0.057750759878419454
no.marked.diskusjon,no.uninett.diverse,171,177,19,0.057750759878419454
no.it.diverse,no.uninett.diverse,574,177,41,0.057746478873239436
no.news.drift,no.uninett.skole,223,455,37,0.057722308892355696
no.alt.mat,no.unix,983,1161,117,0.05772076961026147
no.alt.sjokolade,no.litteratur,635,1161,98,0.05771495877502945
no.jus,no.uninett.skole,1415,455,102,0.057692307692307696
no.kjemi,no.stortinget,490,501,54,0.0576307363927428
no.elektronikk,no.spill,1924,2481,240,0.057623049219687875
no.marked.bil,no.marked.data,998,7009,436,0.05758816536785101
no.c,no.tex,727,210,51,0.05756207674943566
no.c,no.general,727,5485,338,0.057541709227102486
no.folklore.overtro,no.kryptografi,123,245,20,0.05747126436781609
no.uninett.drift,no.x,85,228,17,0.057432432432432436
no.lisp,no.news.diverse,194,1446,89,0.05738233397807866
no.alt.pompel-og-pilt,no.audio,293,1992,124,0.05738084220268394
no.org.dnd,no.org.nobug.diverse,53,76,7,0.05737704918032787
no.news.drift,no.unix,223,1161,75,0.057295645530939646
no.ms-windows,no.unix,2456,1161,196,0.057293189125986556
no.biz.diskusjoner,no.org.efn.diskusjon,326,320,35,0.057283142389525366
no.embnet,no.uninett.diverse,63,177,13,0.05726872246696035
no.ai,no.standard,214,100,17,0.05723905723905724
no.mail.drift,no.unix,243,1161,76,0.0572289156626506
no.general,no.marked.jobb,5485,1616,384,0.05716837874050915
no.bil,no.news.diverse,1920,1446,182,0.0571608040201005
no.mail.drift,no.uninett.katalog,243,53,16,0.05714285714285714
no.perl,no.tegnsett,479,150,34,0.05714285714285714
no.alt.diskusjoner,no.uninett.skole,1895,455,127,0.05713000449842555
no.linux,no.prat.politikk,2396,1120,190,0.057125676488274206
no.alt.sjokolade,no.psykologi,635,458,59,0.05705996131528046
no.alt.tegneserier,no.stortinget,779,501,69,0.05697770437654831
no.alt.irc-treff,no.alt.sjokolade,237,635,47,0.05696969696969697
no.lisp,no.litteratur,194,1161,73,0.05694227769110764
no.biz.diskusjoner,no.net,326,862,64,0.05693950177935943
no.media,no.perl,709,479,64,0.05693950177935943
no.kryptografi,no.perl,245,479,39,0.05693430656934306
no.prat.politikk,no.pressemeldinger,1120,328,78,0.05693430656934306
no.ai,no.alt.radio-tv.irma-1000,214,269,26,0.05689277899343545
no.mail.diverse,no.psykologi,657,458,60,0.05687203791469194
no.alt.config,no.c,314,727,56,0.05685279187817259
no.folklore.generelt,no.org.dnd,40,53,5,0.056818181818181816
no.alt.config,no.vit.diverse,314,449,41,0.05678670360110803
no.tungregning,no.typografi,92,243,18,0.056782334384858045
no.alt.flame,no.news.diverse,1737,1446,171,0.05677290836653386
no.lisp,no.psykologi,194,458,35,0.05672609400324149
no.biz.diskusjoner,no.uninett.diverse,326,177,27,0.05672268907563025
no.marked.bolig,no.marked.diskusjon,537,171,38,0.056716417910447764
no.alkohol,no.alt.god.jul,880,443,71,0.05670926517571885
no.marked.data,no.test,7009,6244,711,0.05668952320204114
no.hobby.diverse,no.norsk,790,1503,123,0.05668202764976959
no.marked.data,no.vitser,7009,2605,515,0.05659962633256402
no.news.diverse,no.pressemeldinger,1446,328,95,0.05658129839189994
no.litteratur,no.stortinget,1161,501,89,0.056579783852511126
no.biz.annonser,no.radio-tv,1973,1987,212,0.05656350053361793
no.media,no.norsk.fagord,709,225,50,0.05656108597285068
no.alt.mat,no.vitser,983,2605,192,0.05653710247349823
no.news.drift,no.org.nobug.diverse,223,76,16,0.05653710247349823
no.alt.arkiv,no.uninett.hjelp,160,83,13,0.05652173913043478
no.irc,no.stortinget,1144,501,88,0.056518946692357096
no.medisin,no.prat.seksualitet,928,848,95,0.05651397977394408
no.alt.config,no.kjemi,314,490,43,0.056504599211563734
no.mac,no.mail.diverse,2036,657,144,0.05649274225186347
no.bibsys,no.standard,218,100,17,0.05647840531561462
no.hobby.diverse,no.prat.politikk,790,1120,102,0.05641592920353982
no.bibsys,no.lisp,218,194,22,0.05641025641025641
no.irc,no.vit.diverse,1144,449,85,0.05636604774535809
no.marked,no.video,6278,903,383,0.056340100029420415
no.alt.sjokolade,no.kjemi,635,490,60,0.056338028169014086
no.alt.tegneserier,no.jus,779,1415,117,0.05633124699085219
no.alt.pompel-og-pilt,no.psykologi,293,458,40,0.05625879043600562
no.elektronikk,no.linux,1924,2396,230,0.05623471882640587
no.linux,no.test,2396,6244,460,0.05623471882640587
no.folklore.edb,no.news.diverse,207,1446,88,0.05623003194888179
no.ef,no.folklore.edb,319,207,28,0.05622489959839357
no.news.diverse,no.prat.narkotika,1446,414,99,0.056218057921635436
no.alt.sjokolade,no.uninett.skole,635,455,58,0.0562015503875969
no.hobby.diverse,no.tele,790,1842,140,0.056179775280898875
no.alt.irc-treff,no.alt.mat.drikke,237,516,40,0.056100981767180924
no.alt.mat,no.net,983,862,98,0.05609616485403549
no.hobby.diverse,no.prat.seksualitet,790,848,87,0.05609284332688588
no.embnet,no.org.isoc-no,63,50,6,0.056074766355140186
no.kjemi,no.prat.narkotika,490,414,48,0.056074766355140186
no.uninett.skole,no.vit.diverse,455,449,48,0.056074766355140186
no.it.emacs,no.news.drift,248,223,25,0.05605381165919283
no.irc,no.multimedia,1144,910,109,0.056041131105398455
no.marked.jobb,no.multimedia,1616,910,134,0.056020066889632104
no.alt.arkiv,no.alt.diskusjoner,160,1895,109,0.05601233299075026
no.org.efn.diskusjon,no.org.nobug.diverse,320,76,21,0.056
no.jus,no.mac,1415,2036,183,0.05599755201958384
no.elektronikk,no.film,1924,1867,201,0.05598885793871866
no.jus,no.sport.diverse,1415,1094,133,0.05597643097643098
no.ai,no.alt.sjokolade,214,635,45,0.055970149253731345
no.alt.radio-tv.irma-1000,no.bil,269,1920,116,0.05595754944524843
no.religion,no.vitser,1359,2605,210,0.05594033031433138
no.irc,no.it.diverse,1144,574,91,0.055931161647203444
no.havforskning,no.vr,202,119,17,0.05592105263157895
no.biz.annonser.data,no.jus,1493,1415,154,0.05591866376180102
no.alt.mat,no.religion,983,1359,124,0.05590622182146077
no.biz.annonser,no.media,1973,709,142,0.05590551181102362
no.alt.config,no.it.diverse,314,574,47,0.0558858501783591
no.alt.diskusjoner,no.mac,1895,2036,208,0.055868922911630405
no.ai,no.havforskning,214,202,22,0.05583756345177665
no.musikk,no.sport.diverse,2992,1094,216,0.05581395348837209
no.jus,no.marked.jobb,1415,1616,160,0.055729710902124696
no.alt.sjokolade,no.net,635,862,79,0.05571227080394922
no.havforskning,no.uninett.diverse,202,177,20,0.055710306406685235
no.radio-tv,no.unix,1987,1161,166,0.055667337357478204
no.uninett.diverse,no.vit.diverse,177,449,33,0.05564924114671164
no.news.drift,no.perl,223,479,37,0.055639097744360905
no.alt.mat.drikke,no.ef,516,319,44,0.05562579013906448
no.alt.mat.drikke,no.prat.narkotika,516,414,49,0.05561861520998865
no.alkohol,no.musikk,880,2992,204,0.05561613958560523
no.folklore.edb,no.folklore.generelt,207,40,13,0.05555555555555555
no.irc,no.kjemi,1144,490,86,0.05555555555555555
no.news.drift,no.standard,223,100,17,0.05555555555555555
no.audio,no.ms-windows,1992,2456,234,0.05552918841955387
no.alt.gledesutbrudd,no.hobby.diverse,1359,790,113,0.05550098231827112
no.ms-windows,no.prat.politikk,2456,1120,188,0.05548996458087367
no.kjemi,no.media,490,709,63,0.05545774647887324
no.alkohol,no.vitser,880,2605,183,0.05542095699576015
no.alt.irc-treff,no.alt.mat,237,983,64,0.05536332179930796
no.alt.sjokolade,no.news.drift,635,223,45,0.055350553505535055
no.news.diverse,no.test,1446,6244,403,0.05530396596679017
no.folklore.edb,no.net,207,862,56,0.055281342546890426
no.hobby.diverse,no.ms-windows,790,2456,170,0.055266579973992196
no.alt.pompel-og-pilt,no.nuug,293,108,21,0.05526315789473684
no.lisp,no.student.samfund,194,188,20,0.055248618784530384
no.alt.mat.drikke,no.it.diverse,516,574,57,0.05517909002904162
no.biz.nettilbydere,no.mail.drift,656,243,47,0.05516431924882629
no.medisin,no.multimedia,928,910,96,0.05510907003444317
no.it.diverse,no.media,574,709,67,0.055098684210526314
no.multimedia,no.prat.politikk,910,1120,106,0.0550935550935551
no.hobby.diverse,no.radio-tv,790,1987,145,0.055091185410334344
no.ai,no.tegnsett,214,150,19,0.05507246376811594
no.jus,no.sykkel,1415,999,126,0.05506993006993007
no.alt.diskusjoner,no.pressemeldinger,1895,328,116,0.05505457997152349
no.kryptografi,no.standard,245,100,18,0.05504587155963303
no.bibsys,no.nuug,218,108,17,0.05501618122977346
no.alt.diskusjoner,no.marked.jobb,1895,1616,183,0.05498798076923077
no.alt.arkiv,no.mail.drift,160,243,21,0.0549738219895288
no.mail.diverse,no.religion,657,1359,105,0.054945054945054944
no.alt.irc-treff,no.org.efn.diskusjon,237,320,29,0.054924242424242424
no.news.drift,no.sources.wanted,223,142,19,0.05491329479768786
no.alt.pompel-og-pilt,no.bil,293,1920,115,0.0548141086749285
no.multimedia,no.tele,910,1842,143,0.05481027213491759
no.sport.fotball,no.sport.volleyball,303,159,24,0.0547945205479452
no.general,no.medisin,5485,928,333,0.05476973684210526
no.alt.tegneserier,no.ef,779,319,57,0.05475504322766571
no.audio,no.spill,1992,2481,232,0.0547040792265975
no.bibsys,no.c,218,727,49,0.0546875
no.embnet,no.folklore.edb,63,207,14,0.0546875
no.irc,no.sport.diverse,1144,1094,116,0.05466540999057493
no.typografi,no.uninett.drift,243,85,17,0.05466237942122187
no.irc,no.psykologi,1144,458,83,0.05464121132323897
no.litteratur,no.prat.seksualitet,1161,848,104,0.05459317585301837
no.bil,no.film,1920,1867,196,0.05458089668615984
no.alt.god.jul,no.audio,443,1992,126,0.05456907752273712
no.it.diverse,no.kjemi,574,490,55,0.05450941526263627
no.folklore.overtro,no.media,123,709,43,0.05449936628643853
no.it.diverse,no.pc,574,5852,332,0.054479816212668196
no.alt.arkiv,no.uninett.katalog,160,53,11,0.054455445544554455
no.bibsys,no.tegnsett,218,150,19,0.054441260744985676
no.sources.wanted,no.student.samfund,142,188,17,0.054313099041533544
no.jus,no.uninett.diverse,1415,177,82,0.054304635761589407
no.biz.annonser.data,no.general,1493,5485,359,0.0542378002719444
no.it.diverse,no.news.drift,574,223,41,0.05423280423280423
no.ef,no.kryptografi,319,245,29,0.05420560747663551
no.alt.tegneserier,no.general,779,5485,322,0.05419050824638169
no.ef,no.perl,319,479,41,0.05416116248348745
no.news.diverse,no.x,1446,228,86,0.05415617128463476
no.elektronikk,no.marked.bil,1924,998,150,0.05411255411255411
no.jus,no.reiser,1415,633,105,0.05404014410705095
no.prat.seksualitet,no.unix,848,1161,103,0.0540398740818468
no.alt.gledesutbrudd,no.uninett.skole,1359,455,93,0.054038349796629866
no.reiser,no.skole.diverse,633,538,60,0.054005400540054004
no.alt.flame,no.general,1737,5485,370,0.05399883245767659
no.alt.radio-tv.irma-1000,no.embnet,269,63,17,0.05396825396825397
no.film,no.prat.seksualitet,1867,848,139,0.053959627329192544
no.alt.mat.drikke,no.biz.nettilbydere,516,656,60,0.0539568345323741
no.uninett.katalog,no.uninett.skole,53,455,26,0.05394190871369295
no.ai,no.uninett.diverse,214,177,20,0.05390835579514825
no.hobby.diverse,no.mail.diverse,790,657,74,0.053896576839038604
no.folklore.overtro,no.org.dnd,123,53,9,0.05389221556886228
no.spill,no.tele,2481,1842,221,0.053876157971721114
no.alt.god.jul,no.alt.mat.drikke,443,516,49,0.05384615384615385
no.marked.data,no.news.diverse,7009,1446,432,0.05384519506419045
no.alt.tegneserier,no.prat.politikk,779,1120,97,0.05382907880133185
no.folklore.overtro,no.tex,123,210,17,0.05379746835443038
no.mail.drift,no.student.samfund,243,188,22,0.05378973105134474
no.kjemi,no.net,490,862,69,0.05378020265003897
no.alt.radio-tv.irma-1000,no.ef,269,319,30,0.053763440860215055
no.psykologi,no.tegnsett,458,150,31,0.053726169844020795
no.sources.list,no.uninett.diverse,78,177,13,0.05371900826446281
no.kjemi,no.uninett.diverse,490,177,34,0.053712480252764615
no.alt.config,no.uninett.diverse,314,177,25,0.0536480686695279
no.alt.god.jul,no.mail.diverse,443,657,56,0.05363984674329502
no.net,no.uninett.skole,862,455,67,0.0536
no.alt.arkiv,no.org.nobug.diverse,160,76,12,0.05357142857142857
no.alt.god.jul,no.stortinget,443,501,48,0.05357142857142857
no.folklore.generelt,no.sources.list,40,78,6,0.05357142857142857
no.it.emacs,no.norsk,248,1503,89,0.05354993983152828
no.biz.nettilbydere,no.general,656,5485,312,0.05352547606793618
no.alt.god.jul,no.bil,443,1920,120,0.05349977708426215
no.marked.data,no.multimedia,7009,910,402,0.053478781428761474
no.prat.narkotika,no.uninett.diverse,414,177,30,0.053475935828877004
no.alt.config,no.bibsys,314,218,27,0.053465346534653464
no.pressemeldinger,no.www,328,3396,189,0.053465346534653464
no.alt.irc-treff,no.uninett.diverse,237,177,21,0.05343511450381679
no.biz.nettilbydere,no.bolig,656,862,77,0.05343511450381679
no.news.diverse,no.sykkel,1446,999,124,0.05342524773804395
no.alt.config,no.uninett.skole,314,455,39,0.05342465753424658
no.alt.mat,no.ef,983,319,66,0.05339805825242718
no.general,no.hobby.diverse,5485,790,318,0.05338257512170556
no.hobby.diverse,no.marked,790,6278,358,0.053353204172876305
no.kryptografi,no.tegnsett,245,150,20,0.05333333333333334
no.marked.jobb,no.pc,1616,5852,378,0.053314527503526096
no.norsk,no.prat.narkotika,1503,414,97,0.053296703296703295
no.norsk.fagord,no.tex,225,210,22,0.053268765133171914
no.alt.diskusjoner,no.perl,1895,479,120,0.05323868677905945
no.amiga,no.general,1520,5485,354,0.053225078935498424
